Yearterm,Subject,Crse,Sec,OnlineFCQ,BDContinEdCrse,Instructor,FormsRequested,FormsReturned,CourseOverallPctValid,CourseOverall,CourseOverall_SD,InstructorOverall,InstructorOverall_SD,HoursPerWkInclClass,PriorInterest,InstrEffective,Availability,Challenge,HowMuchLearned,InstrRespect,CrsTitle,R_Presnt,R_Fair,Workload,R_Divstu,R_Access,R_Learn,Campus,College,ASdiv,Level,Fcqdept,Instr_Group,I_Num,,,,
20087,PSCI,2004,100,,,"MEWES, HORST",230,159,0.981079102,4.262695313,1.158935547,4.813476563,1.140380859,4-6,3.762695313,4.352539063,4.637695313,4.455078125,4.422851563,5.79296875,SURVY/WESTRN POL THOUGHT,,,,,,,BD,AS,SS,LD,PSCI,TTT,1,,,,
20087,PSCI,2012,100,,,"BAKER, ANDY",425,256,1,4.94140625,0.945800781,5.125976563,0.94921875,4-6,4.393554688,4.93359375,4.587890625,4.40625,4.91015625,5.7890625,INTRO/COMPAR POLITICS,,,,,,,BD,AS,SS,LD,PSCI,TTT,1,,,,
20087,PSCI,2028,730,,,"BAIRD, VANESSA",13,12,1,5.166015625,1.193359375,5.666015625,0.651245117,4-6,4.166015625,5.36328125,5.333007813,4.333007813,4.916015625,6,TPC-DIFFICULT DIALOGUES,,,,,,,BD,AS,SS,LD,FARR,TTT,1,,,,
20087,PSCI,2223,100,,,"CHAN, STEVE",421,114,0.982421875,4.758789063,1.140869141,5.071289063,1.205810547,4-6,4.392578125,4.91796875,4.693359375,4.59765625,4.821289063,5.821289063,INTRO INTERNAT'L RELATNS,,,,,,,BD,AS,SS,LD,PSCI,TTT,1,,,,
20087,PSCI,2223,708,,,"CHAN, STEVE",24,19,1,4.736328125,0.933349609,5.209960938,0.854980469,4-6,4.262695313,5.209960938,5,4.420898438,4.7890625,5.947265625,RECITATION,,,,,,,BD,AS,SS,LD,PSCI,TTT,1,,,,
20087,PSCI,2223,709,,,"CHAN, STEVE",23,16,1,4.5,0.966064453,5.06640625,0.798706055,4-6,4.375,4.875,4.6875,4.4375,4.399414063,5.625,RECITATION,,,,,,,BD,AS,SS,LD,PSCI,TTT,1,,,,
20087,PSCI,3021,001,,,"ADLER, EDWARD",46,27,1,4.5546875,1.154541016,4.481445313,1.340576172,7-9,4.62890625,4.591796875,5,4.591796875,4.576171875,5.77734375,US CAMPAIGNS & ELECTIONS,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,3071,001,,,"CLARKE, SUSAN",50,32,1,4.5,1.367675781,4.875,1.288818359,4-6,3.9375,4.59375,5.21875,4.375,4.5,5.84375,URBAN POLITICS,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,3091,001,,,"COSTAIN, ANNE",38,23,0.956420898,4.544921875,1.184082031,5.044921875,1.045410156,4-6,3.856933594,4.635742188,5.090820313,4.2265625,4.272460938,5.954101563,POLITICS OF MOVEMENTS,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,3101,001,,,"JUENKE, ERIC",43,34,1,4.881835938,0.879516602,5.469726563,0.825073242,4-6,4.087890625,5.146484375,5.705078125,4.911132813,4.969726563,5.911132813,BLACK POLITICS,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,3163,001,,,"WOLFORD, MICHAEL",44,30,1,4.56640625,1.356445313,4.599609375,1.428710938,7-9,4.766601563,4.69921875,4.78515625,4.799804688,4.799804688,5.723632813,AMERICAN FOREIGN POLICY,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,3163,002,,,"WOLFORD, MICHAEL",42,32,1,4.53125,1.480712891,4.28125,1.630859375,4-6,4.59375,4.5,4.75,4.78125,4.78125,5.71875,AMERICAN FOREIGN POLICY,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,3201,001,,,"ANDERSSON, KRISTER",71,52,1,4.153320313,1.363037109,4.365234375,1.372314453,4-6,4.518554688,4.25,4.9609375,4.345703125,4.038085938,5.959960938,ENVIRONMENT/PUBL POLICY,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4002,001,,,"FITZGERALD, JENNIFER",40,33,1,5.666015625,0.47869873,5.96875,0.174072266,4-6,4.696289063,5.908203125,5.84765625,5.302734375,5.514648438,5.96875,WESTERN EUROPEAN POLITCS,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4028,001,,,"VANDERHEIDEN, STEVEN",28,19,1,4.841796875,1.014404297,5.262695313,1.097412109,4-6,4.051757813,4.89453125,5.368164063,4.89453125,5.104492188,5.89453125,TPC-POL THEORY & ENVIRON,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4028,800,,,"BROWN, HANK",19,19,1,5.89453125,0.315246582,6,0,4-6,4.947265625,5.736328125,5.630859375,5.104492188,5.630859375,6,TPC-ICONS/AMER REPUBLIC,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4131,001,,,"JUENKE, ERIC",40,30,0.966552734,5.344726563,0.768798828,5.620117188,0.727661133,7-9,3.689453125,5.275390625,5.53515625,5.068359375,5.137695313,5.856445313,LATINOS/US POLITICAL SYS,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4193,001,OL,,"KIM, MOONHAWK",37,26,1,4.307617188,1.319580078,4.883789063,1.142822266,7-9,4.268554688,4.653320313,5.615234375,5.038085938,4.576171875,5.959960938,INTL POLITICAL ECONOMY,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4714,001,,,"VANDERHEIDEN, STEVEN",29,25,1,4.919921875,0.953857422,5.5,0.659301758,4-6,4.0390625,4.83984375,5.599609375,5.079101563,5.0390625,6,LIBERALISM/ITS CRITICS,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4718,801,,,"BICKERS, KEN",21,16,1,5.6875,0.602050781,5.75,0.577270508,10-12,5.5,5.625,5.5,5.75,5.5,6,HONORS/POLITICAL SCIENCE,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4771,001,,,"BAIRD, VANESSA",24,20,1,4.549804688,1.700439453,4.799804688,1.542236328,7-9,4.44921875,4.599609375,5.349609375,5.5,5,5.849609375,CIVIL RIGHTS & LIBERTIES,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,4783,880,OL,,"JUPILLE, JH",10,5,1,5.399414063,0.547607422,5.599609375,0.547607422,7-9,4.599609375,5,5,6,5.19921875,5.599609375,GLOBAL ISSUES,,,,,,,BD,AS,SS,UD,PSCI,TTT,1,,,,
20087,PSCI,7004,002,OL,,"MEWES, HORST",6,6,1,6,0,6,0,7-9,6,6,5.166015625,5.5,6,6,SEMINAR-POLITICAL THEORY,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7008,001,,,"JUENKE, ERIC",15,15,1,5.266601563,0.593505859,5.866210938,0.351806641,0-3,3.866210938,5.599609375,5.533203125,2.933105469,4.599609375,6,TEACHING PSCI PART 1,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7011,001,OL,,"WOLAK, JENNIFER",10,8,1,3.75,1.164794922,3.75,1.281738281,10-12,4.5,4.375,4.75,4.75,4.375,5,SEM-AMERICAN POLITICS,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7016,001,OL,,"FITCH, JOHN",10,7,1,5.142578125,1.068847656,5.166015625,1.168945313,7-9,4.856445313,4.856445313,5.142578125,4.142578125,4.713867188,6,INTRO TO POLICY SCIENCES,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7036,001,,,"ANDERSSON, KRISTER",16,15,1,4.533203125,1.060058594,5.1328125,0.743164063,7-9,4.533203125,4.732421875,5.19921875,4.666015625,4.599609375,5.932617188,INTRO POL SCI:DEC PROC,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7043,001,OL,,"KIM, MOONHAWK",11,9,1,3.888671875,0.927856445,4.333007813,0.70703125,10-12,3.444335938,3.77734375,5.5546875,4.333007813,4.221679688,5.625,SEM/PROBMS INT'L ORGANZ,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7075,002,,,"BICKERS, KEN",15,15,1,4.666015625,0.6171875,5.333007813,0.723632813,7-9,3.199707031,4.732421875,4.866210938,5.465820313,5.399414063,5.799804688,INTRO PROFSSNAL POL SCI,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7085,001,,,"BAIRD, VANESSA",16,16,1,4.5625,0.963867188,5.25,0.774536133,7-9,3,4.5,5.6875,5.25,5.06640625,5.8125,POL SCI DATA ANALYSIS,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7108,001,,,"WOLAK, JENNIFER",11,10,1,5.19921875,0.788696289,5.299804688,0.823242188,10-12,4.299804688,5.099609375,5.399414063,5.599609375,5.299804688,5.899414063,TPC-PROBLEM ORIENTATION,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7901,001,OL,,"ADLER, EDWARD",7,7,1,4.856445313,0.899658203,5.142578125,0.690063477,10-12,4.856445313,5,5,5.142578125,5.142578125,5.713867188,TOPICS IN POLITICAL SCI,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSCI,7901,001,OL,,"JUPILLE, JH",7,7,1,4.856445313,0.899658203,5,1.154541016,10-12,5,4.856445313,4.713867188,5,5,5.571289063,TOPICS IN POLITICAL SCI,,,,,,,BD,AS,SS,GR,PSCI,TTT,2,,,,
20087,PSCI,7902,002,OL,,"FITZGERALD, JENNIFER",10,9,1,6,0,6,0,7-9,4.666015625,5.666015625,5.77734375,5.221679688,5.77734375,6,TOPICS IN POLITICAL SCI,,,,,,,BD,AS,SS,GR,PSCI,TTT,1,,,,
20087,PSYC,2145,003,OL,,"KIM, ALBERT",140,77,0.986938477,4.130859375,1.309814453,4.038085938,1.454833984,7-9,4.220703125,3.870117188,4.791992188,4.557617188,4.336914063,5.662109375,INTRO COGNITIVE PSYC,,,,,,,BD,AS,NS,LD,PSYC,TTT,1,,,,
20087,PSYC,3101,100,OL,,"JUDD, CHARLES",111,57,1,3.82421875,1.489501953,4.356445313,1.469970703,4-6,2.368164063,3.859375,4.78125,4.473632813,4.420898438,5.701171875,STATISTICS/RESRCH METHDS,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,3101,400,,,"MCQUEEN, MATTHEW",89,48,0.979125977,4.72265625,1.297119141,5.744140625,0.530273438,4-6,1.978515625,5.041992188,5.595703125,4.318359375,4.807617188,5.95703125,STATISTICS/RESRCH METHDS,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,3101,880,OL,,"KELLER, MATTHEW",14,12,1,4.75,0.753662109,5,0.852783203,10-12,2.666503906,4.583007813,5.333007813,5.5,5.333007813,6,STAT & RSRCH MTHDS-HONRS,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,3102,002,,,"CAREY, GREGORY",43,35,1,5.056640625,0.872436523,5.37109375,0.843139648,4-6,4.084960938,5.114257813,5.37109375,4.828125,5.028320313,5.764648438,BEHAVIORAL GENETICS,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,3105,001,,,"HEALY, ALICE",21,15,1,4.799804688,0.941040039,5.599609375,0.632446289,4-6,3.713867188,4.732421875,5.856445313,4,4.266601563,5.932617188,EXPERIMENTAL METHODS,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,3313,100,,,"WEATHERLEY, DONALD",46,32,1,5.3125,0.859008789,5.4375,0.948242188,4-6,5.03125,5.15625,5.483398438,4.46875,5.28125,5.96875,PSYCHOPATHOLOGY,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,4032,001,,,"RUDY, JERRY",39,28,1,5.427734375,1.103027344,5.642578125,1.025878906,7-9,4.92578125,5.481445313,5.407226563,5.333007813,5.571289063,5.768554688,NEUROBIO LEARN & MEMORY,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,4052,100,,,"BARTH, DANIEL",46,24,1,5,1.215820313,5.083007813,1.500976563,10-12,5.375,5.083007813,4.791015625,5.5,5.625,5.75,BEHAVIORAL NEUROSCIENCE,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,4136,300,OL,,"VAN BOVEN, LEAF",29,21,1,4.427734375,1.468505859,5.190429688,1.166992188,10-12,3.809082031,4.666015625,5.28515625,5,4.5234375,5.856445313,JUDGMENT & DECISN MAKING,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,4521,003,,,"PATTERSON, SUSAN",12,11,1,4.635742188,1.747558594,4.908203125,1.135986328,4-6,4.272460938,4.817382813,4.817382813,3.908691406,4.544921875,6,CT-BIOMED ISSUES/ETHICS,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,4521,004,,,"RICHARDSON, EMILY",25,24,1,5.083007813,0.775512695,5.416015625,0.717163086,7-9,4.666015625,5.083007813,5.291015625,4.625,5.208007813,5.833007813,CT-NEUROPSYCH DISORDERS,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,4541,001,OL,,"BLECHMAN, ELAINE",31,18,1,3.333007813,1.608642578,3.110839844,1.7109375,4-6,4.77734375,3.5,3.388671875,3.610839844,3.610839844,5.5,TPC-JUVENILE DELINQUENCY,,,,,,,BD,AS,NS,UD,PSYC,TTT,1,,,,
20087,PSYC,5112,802,OL,,"MCQUEEN, MATTHEW",7,7,1,5.713867188,0.487915039,6,0,7-9,5,5.713867188,6,5.571289063,5.713867188,6,CONCEPTS-BEHAV GENETIC,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,5433,800,OL,,"MIKLOWITZ, DAVID",3,3,1,5.666015625,0.577270508,5.333007813,1.154541016,13-15,6,5.333007813,5.333007813,5.333007813,5.666015625,5.333007813,ADULT PSYCHOPATHOLOGY,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,5606,801,OL,,"BLAIR, IRENE",7,6,1,5.5,0.547607422,5.5,0.547607422,7-9,5.333007813,5.5,4.833007813,5.5,5.5,5.599609375,PROSEM-SOC/PERSON PSYCH,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,5606,801,OL,,"ITO, TIFFANY",7,6,1,5.333007813,0.81640625,5.666015625,0.516357422,10-12,5.166015625,5.666015625,6,5.833007813,6,6,PROSEM-SOC/PERSON PSYCH,,,,,,,BD,AS,NS,GR,PSYC,TTT,2,,,,
20087,PSYC,5606,801,OL,,"VAN BOVEN, LEAF",7,6,1,5.166015625,0.752685547,5.5,0.547607422,7-9,5.166015625,5.166015625,5.599609375,5,5.166015625,5.666015625,PROSEM-SOC/PERSON PSYCH,,,,,,,BD,AS,NS,GR,PSYC,TTT,3,,,,
20087,PSYC,5685,002,OL,,"COLUNGA, ELIANA",5,5,1,5.19921875,0.44720459,5.599609375,0.547607422,7-9,4.599609375,5.19921875,6,4.599609375,5,6,PROSEM-RESEARCH METHODS,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,5741,100,OL,,"JUDD, CHARLES",31,23,1,5.129882813,0.967773438,5.390625,1.075927734,10-12,4.477539063,5.173828125,5.303710938,5.086914063,5.390625,5.782226563,GENERAL STATISTICS,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,5815,002,OL,,"JONES, MATTHEW",11,11,1,4.7265625,1.190673828,4.908203125,1.135986328,7-9,4.908203125,4.7265625,5.454101563,5.272460938,4.7265625,5.799804688,PROSEM-HIGH-LEV COGNTN,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,6606,001,OL,,"VAN BOVEN, LEAF",9,4,1,4.75,0.957397461,5.75,0.5,0-3,5.5,5.25,5.75,3.75,4,6,PROFESSIONAL ISSUES,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,7012,800,OL,,"STALLINGS, MIKE",2,1,1,6,,6,,4-6,6,6,5,5,6,6,RSCH BEHAVIORAL GENETICS,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,7102,001,OL,,"STALLINGS, MIKE",4,4,1,6,0,6,0,7-9,4.75,6,5.5,5.25,6,6,SEM-BEHAVIORAL GENETICS,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,7102,002,OL,,"RUDY, JERRY",10,9,1,5.666015625,0.5,5.888671875,0.333312988,4-6,5.5546875,5.666015625,5.77734375,5.5546875,5.5546875,5.888671875,SEM-BEHAVIORAL GENETICS,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,7215,002,OL,,"JONES, MATTHEW",5,5,1,5.399414063,0.547607422,5.399414063,0.547607422,7-9,5.799804688,5.599609375,5.799804688,6,5.599609375,6,SEM-EXPERIMENTAL PSYC,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,7215,003,OL,,"BANICH, MARIE",7,6,1,5,1.095214844,5.333007813,1.2109375,4-6,4.833007813,5.166015625,4.833007813,4.5,5,5.5,SEM-EXPERIMENTAL PSYC,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,7536,801,OL,,"ITO, TIFFANY",8,7,1,5.856445313,0.377929688,6,0,7-9,4.856445313,6,5.856445313,5.713867188,6,6,TPC-PERSONALITY/SOC PSYC,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,7673,001,OL,,"DIMIDJIAN, SONA",6,6,1,6,0,6,0,10-12,6,6,6,6,5.833007813,6,ADULT PSYCHOTHERAPY,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,PSYC,7703,001,OL,,"WEATHERLEY, DONALD",6,6,1,5.5,0.836547852,5.666015625,0.516357422,7-9,5,5.833007813,5.833007813,5.166015625,5.5,6,SEM-HIST/ETHICS/PROF ISS,,,,,,,BD,AS,NS,GR,PSYC,TTT,1,,,,
20087,RLST,2400,010,,,"CHERNUS, IRA",87,49,1,4.571289063,1.338378906,4.958984375,1.153808594,4-6,3.836425781,4.693359375,5.166015625,4.427734375,4.631835938,5.611328125,RELIGION/CONTEMP SOCIETY,,,,,,,BD,AS,AH,LD,RLST,TTT,1,,,,
20087,RLST,2400,011,,,"CHERNUS, IRA",28,14,0.928466797,4.23046875,1.48046875,4.78515625,1.251220703,4-6,3.713867188,4.427734375,5.213867188,4.356445313,4.356445313,5.571289063,REC,,,,,,,BD,AS,AH,LD,RLST,TTT,1,,,,
20087,RLST,2700,010,,,"JOHNSON, GREGORY",185,114,0.947265625,4.907226563,1.164306641,5.341796875,0.928833008,4-6,4.3046875,5.045898438,5.203125,4.703125,4.92578125,5.869140625,AMER INDIAN RELIG TRDTNS,,,,,,,BD,AS,AH,LD,RLST,TTT,1,,,,
20087,RLST,2700,016,,,"JOHNSON, GREGORY",30,24,0.958251953,4.912109375,0.94921875,5.651367188,0.486938477,4-6,4.129882813,5.173828125,5.086914063,4.6953125,5.129882813,5.869140625,RECITATION,,,,,,,BD,AS,AH,LD,RLST,TTT,1,,,,
20087,RLST,3020,001,,,"GILL, SAM",18,11,1,4.454101563,1.572265625,4.908203125,1.578125,7-9,2.817871094,5,4.817382813,5,4.635742188,6,ADV WRITING/RLST STUDIES,,,,,,,BD,AS,AH,UD,RLST,TTT,1,,,,
20087,RLST,3200,010,,,"BIERNACKI, LORILIAI",35,27,0.962890625,4.73046875,1.041259766,5.19140625,0.895263672,4-6,4.845703125,5.153320313,5.5,4.845703125,4.922851563,6,HINDUISM,,,,,,,BD,AS,AH,UD,RLST,TTT,1,,,,
20087,RLST,3838,001,,,"GILL, SAM",26,22,1,4.544921875,1.710449219,4.635742188,1.677246094,4-6,4.2265625,4.454101563,4.856445313,4.408203125,4.5,5.590820313,DANCE/RELIGION/CULTURE,,,,,,,BD,AS,AH,UD,RLST,TTT,1,,,,
20087,RLST,4030,001,OL,,"ROSS-BRYANT, LYNN",15,9,1,4.666015625,0.865966797,5,0.70703125,10-12,5,5,5.333007813,5,4.666015625,5.888671875,TPC-RELIG&NATURE IN AMER,,,,,,,BD,AS,AH,UD,RLST,TTT,1,,,,
20087,RLST,4800,001,,,"MAS, RUTH",9,9,1,5.333007813,1,5.444335938,1.013671875,4-6,4.110351563,5.444335938,5.666015625,5.333007813,5.444335938,5.221679688,CRIT STDIES-RELG/EMOTION,,,,,,,BD,AS,AH,UD,RLST,TTT,1,,,,
20087,RLST,4820,002,,,"MAS, RUTH",18,13,1,5.307617188,0.854736328,5.4609375,0.967407227,10-12,4.538085938,5.383789063,5.4609375,5.845703125,5.768554688,5.768554688,SEM-ISLAM/POL OF AFFECT,,,,,,,BD,AS,AH,UD,RLST,TTT,1,,,,
20087,RLST,4820,004,,,"BIERNACKI, LORILIAI",15,12,1,5.083007813,1.621337891,5.166015625,1.642089844,7-9,4.416015625,4.916015625,5.083007813,5.25,4.833007813,5.5,SEM-SPIRITL/ETHICAL SELF,,,,,,,BD,AS,AH,UD,RLST,TTT,1,,,,
20087,RLST,6830,001,OL,,"JOHNSON, GREGORY",9,7,1,5.571289063,0.786743164,5.571289063,0.786743164,13-15,4.856445313,5.571289063,5.856445313,5.856445313,5.571289063,5.713867188,INTRO/ACAD STUDY/RELIGIN,,,,,,,BD,AS,AH,GR,RLST,TTT,1,,,,
20087,RUSS,3010,001,,,"ROMANOV, ARTEMI",20,18,1,5.388671875,0.916381836,5.610351563,0.77746582,7-9,5.166015625,5.333007813,4.77734375,4.610351563,4.833007813,5.944335938,3RD YEAR RUSSIAN 1,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,RUSS,3211,001,,,"SALYS, RIMGAILA",30,18,1,5.221679688,0.808349609,5.388671875,0.697753906,7-9,4.27734375,5.27734375,5.721679688,4.944335938,5.166015625,5.940429688,HISTORY RUSSIAN CINEMA,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,RUSS,3211,002,,,"SALYS, RIMGAILA",17,12,1,5.583007813,0.514892578,5.75,0.452209473,7-9,4.25,5.583007813,5.666015625,5.083007813,5.666015625,5.916015625,HISTORY RUSSIAN CINEMA,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,RUSS,3231,001,OL,,"LEIDERMAN, MARK",22,13,1,4.845703125,0.688720703,5.538085938,0.66015625,7-9,3.461425781,5.153320313,5.4609375,4.768554688,4.845703125,6,SLAVIC LAUGHTER,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,RUSS,4010,001,,,"ROMANOV, ARTEMI",5,5,1,5.19921875,0.836547852,5.599609375,0.547607422,4-6,5.599609375,5.19921875,5,4.799804688,4.799804688,5.799804688,ADV CONVERSATION/COMP 1,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,RUSS,4060,001,,,"ROMANOV, ARTEMI",10,10,1,5.399414063,0.843261719,5.799804688,0.421630859,4-6,5.099609375,5.599609375,5.599609375,5.099609375,4.799804688,6,RUSSIAN HERITAGE SPKERS,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,RUSS,4441,002,OL,,"OSTERMAN, LAURA",9,9,1,5.110351563,1.536376953,4.666015625,1.4140625,7-9,4.77734375,4.77734375,5.110351563,5.221679688,5.110351563,6,TOLSTOY,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,RUSS,4451,001,OL,,"LEIDERMAN, MARK",25,16,1,5.3125,0.704101563,5.5,0.516357422,7-9,4.1875,5.4375,5.6875,5.4375,5.5,5.9375,CHEKHOV,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,RUSS,4861,001,OL,,"OSTERMAN, LAURA",18,9,1,3.333007813,1.4140625,3.110839844,1.452880859,7-9,4.77734375,3,3.77734375,3.666503906,3.444335938,5.110351563,ABSURD/SUPERNAT RUSS LIT,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20087,SLHS,2010,001,,,"FINAN, DONALD",156,61,0.983520508,5.266601563,0.799682617,5.688476563,0.533569336,4-6,4.065429688,5.360351563,5.442382813,4.868164063,5.376953125,5.932617188,HUMAN COMMUNICATION SCI,,,,,,,BD,AS,SS,LD,SLHS,TTT,1,,,,
20087,SLHS,2010,880,,,"GILLEY, PHILLIP",15,11,1,5.36328125,0.674194336,5.544921875,0.6875,4-6,4.36328125,5.544921875,5.090820313,5.454101563,5.635742188,6,HUM COMMUNICATN SCI-HONR,,,,,,,BD,AS,SS,LD,SLHS,TTT,1,,,,
20087,SLHS,3106,001,,,"AREHART, KATHRYN",62,57,1,4.6484375,1.274414063,5.192382813,1.108886719,7-9,3.508300781,4.96484375,5.525390625,5.403320313,4.982421875,5.946289063,HEARING SCIENCE,,,,,,,BD,AS,SS,UD,SLHS,TTT,1,,,,
20087,SLHS,4560,001,,,"SCHICK, BRENDA",62,47,0.978637695,5.34765625,0.706054688,5.608398438,0.648925781,4-6,5.173828125,5.477539063,5.021484375,4.564453125,5.282226563,5.84765625,LANGUAGE DEVELOPMENT,,,,,,,BD,AS,SS,UD,SLHS,TTT,1,,,,
20087,SLHS,4560,002,,,"SCHICK, BRENDA",67,35,1,5.541992188,0.779907227,5.828125,0.452758789,7-9,4.770507813,5.685546875,5.685546875,5.056640625,5.28515625,5.970703125,LANGUAGE DEVELOPMENT,,,,,,,BD,AS,SS,UD,SLHS,TTT,1,,,,
20087,SLHS,5242,001,,,"KAN, PUI",27,24,1,2.916503906,1.138671875,2.912597656,1.275878906,4-6,4.458007813,3.041503906,5.34765625,2.5,2.666503906,5.625,LANG DIS: SCHOOL-AGE,,,,,,,BD,AS,SS,GR,SLHS,TTT,1,,,,
20087,SLHS,5252,001,,,"RAMSBERGER, G",28,24,1,4.291015625,0.907836914,4.583007813,1.017822266,7-9,3.708007813,4.291015625,4.608398438,5,4.208007813,5.912109375,ACQ ADULT LANG DISORDERS,,,,,,,BD,AS,SS,GR,SLHS,TTT,1,,,,
20087,SLHS,5292,001,,,"SADAGOPAN, NEERAJA",30,25,1,4.51953125,1.045410156,4.583007813,1.099853516,7-9,3.319824219,4.239257813,5.239257813,4.879882813,4.919921875,5.5,MOTOR SPEECH DISORDERS,,,,,,,BD,AS,SS,GR,SLHS,TTT,1,,,,
20087,SLHS,5332,001,,,"RAMIG, LO",31,7,1,4,0.577270508,4.28515625,0.487915039,7-9,4.142578125,5.28515625,5.333007813,4.427734375,4.166015625,6,CLEFT PALATE/VOICE DISOR,,,,,,,BD,AS,SS,GR,SLHS,TTT,1,,,,
20087,SLHS,5362,001,,,"RAMIG, PETER",26,26,1,5.615234375,0.637207031,5.538085938,0.760498047,4-6,3.845703125,5.399414063,5.422851563,5.153320313,5.5,5.833007813,STUTTERING THERAPY/RESCH,,,,,,,BD,AS,SS,GR,SLHS,TTT,1,,,,
20087,SLHS,5576,001,,,"FINAN, DONALD",36,33,1,5.514648438,0.755004883,5.90625,0.296142578,7-9,4.181640625,5.454101563,5.766601563,5.484375,5.423828125,6,COMMUNICATION NEUROSCI,,,,,,,BD,AS,SS,GR,SLHS,TTT,1,,,,
20087,SLHS,6544,001,OL,,"AREHART, KATHRYN",5,5,1,6,0,6,0,13-15,5.799804688,6,6,6,6,6,AUDITORY PROCESSES:ADULT,,,,,,,BD,AS,SS,GR,SLHS,TTT,1,,,,
