"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G"
"2013-12-04",32.0833333333333,26.4933333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-06",28.9333333333333,28.8066666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-07",31.9666666666667,27.7566666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-10",24.0833333333333,28.18,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-13",20.2166666666667,27.4566666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-14",21.7,25.38,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-17",27.7166666666667,25.1366666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-20",37.6333333333333,26.27,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-21",30.5333333333333,27.56,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-23",20.2166666666667,27.56,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-26",32.35,29.69,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-28",30.9333333333333,30.3333333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-29",34.1333333333333,29.6333333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2013-12-31",24.75,28.4766666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-02",42.0333333333333,32.84,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-04",38.4166666666667,34.0533333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-05",0,27.8666666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-07",0,21.04,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-10",25.95,21.28,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-12",18.8333333333333,16.64,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-14",18.4666666666667,12.65,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-15",12.35,15.12,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-17",14.8,18.08,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-20",21.5166666666667,17.1933333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-22",22,17.8266666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-24",22.4333333333333,18.62,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-26",28.1666666666667,21.7833333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-28",20.65,22.9533333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-01-30",20.0166666666667,22.6533333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-01",30.9833333333333,24.45,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-03",39.7,27.9033333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-05",17.45,25.76,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-07",12.25,24.08,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-09",14.7166666666667,23.02,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-11",17.7333333333333,20.37,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-12",27.9166666666667,18.0133333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-18",23.3833333333333,19.2,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-19",34.3333333333333,23.6166666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-21",40.8333333333333,28.84,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-23",38.4166666666667,32.9766666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-25",26.3333333333333,32.66,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-26",38.7333333333333,35.73,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-02-28",27.5333333333333,34.37,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-01",34.8166666666667,33.1666666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-04",20.75,29.6333333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-07",27.0833333333333,29.7833333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-08",39.4833333333333,29.9333333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-12",33.9833333333333,31.2233333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-14",27.7666666666667,29.8133333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-16",35.1666666666667,32.6966666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-18",41.5,35.58,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-20",33.8666666666667,34.4566666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-22",35.8666666666667,34.8333333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-23",42.0166666666667,37.6833333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-25",37.2166666666667,38.0933333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-26",28.5,35.4933333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-28",40.5333333333333,36.8266666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-03-30",35.5,36.7533333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-04-02",30.2333333333333,34.3966666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-04-04",22.4666666666667,31.4466666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-04-05",27.0833333333333,31.1633333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-04-09",22.4,27.5366666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-04-11",34.0833333333333,27.2533333333333,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-04-12",33.4,27.8866666666667,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-04-16",25.4833333333333,28.49,"2013-14","Jarrett Jack","Cleveland Cavaliers","SG",30,28.2,80
"2014-10-29",13.7833333333333,13.7833333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-10-30",18.8666666666667,16.325,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-02",19.3166666666667,17.3222222222222,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-04",22.9,18.7166666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-05",26.3833333333333,20.25,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-07",15.3833333333333,20.57,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-08",10.9333333333333,18.9833333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-10",20.7,19.26,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-12",24.1666666666667,19.5133333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-14",24.1333333333333,19.0633333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-16",19.9,19.9666666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-18",6.13333333333333,19.0066666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-19",10.8666666666667,17.04,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-22",17.35,15.6766666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-24",10.5166666666667,12.9533333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-26",11.4666666666667,11.2666666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-28",16.1333333333333,13.2666666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-11-30",6.4,12.3733333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-02",6,10.1033333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-04",12.95,10.59,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-05",9.78333333333333,10.2533333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-07",23.8,11.7866666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-09",22.05,14.9166666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-10",19.1,17.5366666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-12",17.2666666666667,18.4,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-14",11.4,18.7233333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-16",21.4833333333333,18.26,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-18",16.8166666666667,17.2133333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-20",17.3833333333333,16.87,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-21",21.45,17.7066666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-25",24.2,20.2666666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-27",30.2333333333333,22.0166666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-28",27.7333333333333,24.2,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2014-12-31",23.9333333333333,25.51,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-02",15.2166666666667,24.2633333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-04",24.1166666666667,24.2466666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-05",22,22.6,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-07",21.1166666666667,21.2766666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-08",22.5333333333333,20.9966666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-10",23,22.5533333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-15",14.4333333333333,20.6166666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-19",37.5833333333333,23.7333333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-21",32.1166666666667,25.9333333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-23",33.65,28.1566666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-24",31.8833333333333,29.9333333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-28",31.65,33.3766666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-01-29",29.6833333333333,31.7966666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-01",34.1,32.1933333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-03",30.65,31.5933333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-06",22.4166666666667,29.7,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-07",33.6833333333333,30.1066666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-09",29.8,30.13,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-11",35.6,30.43,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-20",22.95,28.89,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-22",23.5166666666667,29.11,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-25",26.75,27.7233333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-27",28.5833333333333,27.48,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-02-28",19.8166666666667,24.3233333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-03",21.5,24.0333333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-04",14.5666666666667,22.2433333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-07",18.6,20.6133333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-09",21.3,19.1566666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-10",17.5166666666667,18.6966666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-12",23.8166666666667,19.16,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-14",12.2,18.6866666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-15",21.1666666666667,19.2,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-17",25.4166666666667,20.0233333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-19",21.5666666666667,20.8333333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-20",19.3333333333333,19.9366666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-22",22.5666666666667,22.01,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-23",27.6166666666667,23.3,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-25",23.4833333333333,22.9133333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-27",12.4166666666667,21.0833333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-03-28",17.8166666666667,20.78,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-04-01",23.8,21.0266666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-04-03",27.8666666666667,21.0766666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-04-05",20.1,20.4,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-04-08",28.05,23.5266666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-04-10",27.0166666666667,25.3666666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-04-11",30.7333333333333,26.7533333333333,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-04-13",36.3833333333333,28.4566666666667,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-04-15",22.2666666666667,28.89,"2014-15","Jason Smith","New York Knicks","C",28,21.8,82
"2015-10-28",10.8166666666667,10.8166666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-10-30",0,5.40833333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-01",5.03333333333333,5.28333333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-02",0,3.9625,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-04",9.2,5.01,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-06",13.2666666666667,5.5,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-07",12.9666666666667,8.09333333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-11",8.61666666666667,8.81,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-13",16.1666666666667,12.0433333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-14",26.3,15.4633333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-16",18.25,16.46,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-18",28.9,19.6466666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-20",21.1833333333333,22.16,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-21",31.0333333333333,25.1333333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-25",29.1333333333333,25.7,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-27",0.05,22.06,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-29",20.2,20.32,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-11-30",0,16.0833333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-02",0,9.87666666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-04",11.8333333333333,6.41666666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-05",17.65,9.93666666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-08",14.6833333333333,8.83333333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-09",16.8,12.1933333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-12",0,12.1933333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-14",12.7166666666667,12.37,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-15",26.5,14.14,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-17",5.8,12.3633333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-19",17.3,12.4633333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-21",21.0166666666667,16.6666666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-23",0,14.1233333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-25",17.2,12.2633333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-26",11.6833333333333,13.44,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-29",6.35,11.25,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2015-12-31",0,7.04666666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-02",16.25,10.2966666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-04",30.6,12.9766666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-07",20.2833333333333,14.6966666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-10",19.7333333333333,17.3733333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-12",18.8666666666667,21.1466666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-13",25.65,23.0266666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-15",18,20.5066666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-17",16.75,19.8,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-18",18.75,19.6033333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-20",18.1666666666667,19.4633333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-22",18.6666666666667,18.0666666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-24",20.3333333333333,18.5333333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-25",0,15.1833333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-27",20.4,15.5133333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-29",0,11.88,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-01-30",14.9833333333333,11.1433333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-02",12.05,9.48666666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-04",16.6333333333333,12.8133333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-06",3.7,9.47333333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-09",0,9.47333333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-10",17.0666666666667,9.89,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-19",11.1333333333333,9.70666666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-23",21.2666666666667,10.6333333333333,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-25",22.5833333333333,14.41,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
"2016-02-27",28.6333333333333,20.1366666666667,"2015-16","Jason Terry","Houston Rockets","PG",38,17.5,72
