"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G","Travel","Distance","Injury_Indicator","Injury_Severity","Injury_Notes","PG","SG","SF","PF","C","Is_2019_20","Is_2020_21","Is_2021_22","treatment","distance_average","Is_3rd_Game_in_4_Days","Is_4th_Game_in_5_Days","Is_5th_Game_in_7_Days","Season_Phase","Early_Treatment","Mid_Treatment","Late_Treatment","Total_Early_Treatment","Total_Mid_Treatment","Total_Late_Treatment","Rows_In_Phase","Total_Games","Frequency_Early","Frequency_Mid","Frequency_Late","Total_Treatment_Frequency"
2015-10-29,24.4666666666667,20.2916666666667,"2015-16","Austin Rivers","Los Angeles Clippers","SG",23,21.9,67,1,352,0,0,"",0,1,0,0,0,0,0,0,0,352,0,0,0,"Early",0,0,0,0,0,0,6,17,0,0,0,0
2013-11-04,32.4833333333333,31.95,"2013-14","Avery Bradley","Boston Celtics","SG",23,30.9,60,1,625,0,0,"",0,1,0,0,0,0,0,0,0,621,1,0,0,"Early",0,0,0,0,0,0,7,14,0,0,0,0
2019-10-27,31.6,24.05,"2019-20","Bam Adebayo","Miami Heat","C",22,33.6,72,1,294,0,0,"",0,0,0,0,1,1,0,0,0,783,0,0,0,"Early",0,0,0,0,0,0,4,11,0,0,0,0
2013-11-02,30.0666666666667,16.9333333333333,"2013-14","Ben McLemore","Sacramento Kings","SF",20,26.7,82,1,77,0,0,"",0,0,1,0,0,0,0,0,0,38.5,1,0,0,"Early",0,0,0,0,0,0,7,19,0,0,0,0
2017-10-21,33.3833333333333,34.6666666666667,"2017-18","Ben Simmons","Philadelphia 76ers","PG",21,33.7,81,1,333,0,0,"",1,0,0,0,0,0,0,0,0,229.5,1,0,0,"Early",0,0,0,0,0,0,3,14,0,0,0,0
2015-11-04,19.3166666666667,16.9,"2015-16","Bismack Biyombo","Toronto Raptors","PF",23,22,82,1,190,0,0,"",0,0,0,1,0,0,0,0,0,696,1,0,0,"Early",0,0,0,0,0,0,6,17,0,0,0,0
2013-11-01,41.3833333333333,40.15,"2013-14","Blake Griffin","Los Angeles Clippers","PF",24,35.8,80,1,352,0,0,"",0,0,0,1,0,0,0,0,0,176,1,0,0,"Early",0,0,0,0,0,0,6,17,0,0,0.2,0.0588235294117647
2017-10-21,20.85,29.4,"2017-18","Bogdan Bogdanovic","Sacramento Kings","SG",25,27.9,78,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,1,0,0,"Early",0,0,0,0,0,0,6,14,0,0,0,0
2014-11-13,37.3166666666667,27.63,"2014-15","Bojan Bogdanovic","Brooklyn Nets","SF",25,23.8,78,1,652,0,0,"",0,0,1,0,0,0,0,0,0,1396.5,0,0,0,"Early",0,0,0,0,0,0,5,18,0,0,0,0
2013-11-13,35.1166666666667,40.75,"2013-14","Bradley Beal","Washington Wizards","SG",20,34.7,73,1,252,0,0,"",0,1,0,0,0,0,0,0,0,221,1,0,0,"Early",0,0,0,0,0,0,4,17,0,0,0,0
2013-11-04,23,33.4416666666667,"2013-14","Brandon Bass","Boston Celtics","PF",28,27.6,82,1,625,0,0,"",0,0,0,1,0,0,0,0,0,621,1,0,0,"Early",0,0,0,0,0,0,7,20,0,0,0,0
2016-11-02,21.6166666666667,16.2333333333333,"2016-17","Brandon Ingram","Los Angeles Lakers","SF",19,28.8,79,1,427,0,0,"",0,0,1,0,0,0,0,0,0,558,1,0,0,"Early",0,0,0,0,0,0,6,16,0,0,0,0
2013-11-12,27.0333333333333,20.47,"2013-14","Brandon Jennings","Detroit Pistons","PG",24,34.1,80,1,537,0,0,"",1,0,0,0,0,0,0,0,0,1249,0,0,0,"Early",0,0,0,0,0,0,7,20,0,0,0,0
2013-11-02,15.5333333333333,14.7166666666667,"2013-14","Brian Roberts","New Orleans Pelicans","PG",28,23.2,72,1,527,0,0,"",1,0,0,0,0,0,0,0,0,527,1,0,0,"Early",0,0,0,0,0,0,5,16,0.2,0,0,0.0625
2014-11-13,26.9333333333333,22.8933333333333,"2014-15","Brook Lopez","Brooklyn Nets","C",26,29.2,72,1,652,0,0,"",0,0,0,0,1,0,0,0,0,1396.5,0,0,0,"Early",0,0,0,0,0,0,3,17,0,0,0,0
2018-10-31,28.65,6.47333333333333,"2018-19","Bruce Brown Jr.","Detroit Pistons","SF",22,19.6,74,1,190,0,0,"",0,0,1,0,0,0,0,0,0,403.5,0,0,0,"Early",0,0,0,0,0,0,3,12,0,0,0,0
2019-01-26,28.6333333333333,18.4666666666667,"2018-19","Bruno Caboclo","Memphis Grizzlies","C",23,23.5,34,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,"Early",0,0,0,0,0,0,2,7,0,0,0,0
2018-11-04,25.9833333333333,30.1333333333333,"2018-19","Bryn Forbes","San Antonio Spurs","PG",25,28,82,0,0,0,0,"",1,0,0,0,0,0,0,0,0,423.5,0,0,0,"Early",0,0,0,0,0,0,5,13,0,0,0,0
2016-10-29,17.65,16.8333333333333,"2016-17","Buddy Hield","Sacramento Kings","SF",24,23,82,1,516,0,0,"",0,0,1,0,0,0,0,0,0,258,1,0,0,"Early",0,0,0,0,0,0,7,17,0,0,0,0
2015-10-31,34.2833333333333,37.3833333333333,"2015-16","C.J. McCollum","Portland Trail Blazers","SG",24,34.8,80,1,1001,0,0,"",0,1,0,0,0,0,0,0,0,1001,1,0,0,"Early",0,0,0,0,0,0,7,19,0,0.2,0,0.0526315789473684
2013-11-02,18.6666666666667,15.3333333333333,"2013-14","C.J. Miles","Cleveland Cavaliers","SF",26,19.3,51,1,430,0,0,"",0,0,1,0,0,0,0,0,0,433.5,1,0,0,"Early",0,0,0,0,0,0,6,10,0,0,0,0
2021-10-31,0,0,"2021-22","Cade Cunningham","Detroit Pistons","SG",20,32.6,64,0,0,0,0,"",0,1,0,0,0,0,0,1,1,446,1,0,0,"Early",1,0,0,1,0,0,4,11,0.25,0,0,0.0909090909090909
2013-11-16,26.2666666666667,30.64,"2013-14","Carlos Boozer","Chicago Bulls","PF",32,28.2,76,1,439,0,0,"",0,0,0,1,0,0,0,0,0,439,0,0,0,"Early",0,0,0,0,0,0,6,17,0,0,0,0
2013-10-31,42.0166666666667,39.8333333333333,"2013-14","Carmelo Anthony","New York Knicks","SF",29,38.7,77,1,718,0,0,"",0,0,1,0,0,0,0,0,0,359,0,0,0,"Early",0,0,0,0,0,0,6,16,0,0,0,0
2014-10-30,30.7833333333333,26.7916666666667,"2014-15","Caron Butler","Detroit Pistons","SF",34,20.8,78,1,692,0,0,"",0,0,1,0,0,0,0,0,0,919,0,0,0,"Early",0,0,0,0,0,0,7,21,0,0.166666666666667,0,0.0476190476190476
2017-10-21,8.35,0,"2017-18","Cedi Osman","Cleveland Cavaliers","SF",22,11,61,1,340,0,0,"",0,0,1,0,0,0,0,0,0,340,0,0,0,"Early",0,0,0,0,0,0,4,10,0,0,0,0
2014-11-07,27.9,32.9208333333333,"2014-15","Chandler Parsons","Dallas Mavericks","SF",26,33.1,66,1,632,0,0,"",0,0,1,0,0,0,0,0,0,1132.5,0,0,0,"Early",0,0,0,0,0,0,6,13,0,0,0,0
2013-11-06,19.7833333333333,26.1166666666667,"2013-14","Channing Frye","Phoenix Suns","PF",30,28.2,82,1,516,0,0,"",0,0,0,1,0,0,0,0,0,546.5,1,0,0,"Early",0,0,0,0,0,0,6,18,0,0,0,0
2013-10-30,34.25,32.8083333333333,"2013-14","Chris Bosh","Miami Heat","C",29,32,79,1,1026,0,0,"",0,0,0,0,1,0,0,0,0,513,0,0,0,"Early",0,0,0,0,0,0,4,17,0,0,0,0
2021-10-23,41.4666666666667,32.7,"2021-22","Chris Duarte","Indiana Pacers","PF",24,28,55,1,492,0,0,"",0,0,0,1,0,0,0,1,0,412,1,0,0,"Early",0,0,0,0,0,0,5,10,0,0,0.5,0.1
2013-11-01,35.95,35.9666666666667,"2013-14","Chris Paul","Los Angeles Clippers","PG",28,35,62,1,352,0,0,"",1,0,0,0,0,0,0,0,0,176,1,0,0,"Early",0,0,0,0,0,0,6,13,0,0,0.2,0.0769230769230769
2016-11-02,21.0666666666667,25.7388888888889,"2016-17","Clint Capela","Houston Rockets","C",22,23.9,65,1,407,0,0,"",0,0,0,0,1,0,0,0,0,761,1,0,0,"Early",0,0,0,0,0,0,4,11,0,0,0.333333333333333,0.0909090909090909
2020-12-27,35.6333333333333,30.4666666666667,"2020-21","Coby White","Chicago Bulls","PG",20,31.2,69,0,0,0,0,"",1,0,0,0,0,0,1,0,0,0,0,0,0,"Early",0,0,0,0,0,0,6,17,0,0,0,0
2014-11-02,20.7666666666667,19.8166666666667,"2014-15","Cody Zeller","Charlotte Hornets","PF",22,24,62,1,533,0,0,"",0,0,0,1,0,0,0,0,0,266.5,0,0,0,"Early",0,0,0,0,0,0,7,16,0,0.142857142857143,0,0.0625
2020-12-27,18.95,19.1833333333333,"2020-21","Cole Anthony","Orlando Magic","PG",20,27.1,47,0,0,0,0,"",1,0,0,0,0,0,1,0,0,381,0,0,0,"Early",0,0,0,0,0,0,5,9,0,-Inf,0,0
2018-10-25,25.0333333333333,22.7722222222222,"2018-19","Collin Sexton","Cleveland Cavaliers","PG",20,31.8,82,1,96,0,0,"",1,0,0,0,0,0,0,0,0,48,0,0,0,"Early",0,0,0,0,0,0,5,14,0,0,0,0
2013-11-04,37.6,30.3083333333333,"2013-14","Corey Brewer","Minnesota Timberwolves","SF",27,32.2,81,1,407,0,0,"",0,0,1,0,0,0,0,0,0,714,1,0,0,"Early",0,0,0,0,0,0,8,21,0,0.166666666666667,0,0.0476190476190476
2013-11-04,18.9,20.0833333333333,"2013-14","Courtney Lee","Memphis Grizzlies","SG",28,25,79,1,625,0,0,"",0,1,0,0,0,0,0,0,0,621,1,0,0,"Early",0,0,0,0,0,0,6,22,0.166666666666667,0,0,0.0454545454545455
2015-11-11,31.3666666666667,24.51,"2015-16","D'Angelo Russell","Los Angeles Lakers","PG",19,28.2,80,1,201,0,0,"",1,0,0,0,0,0,0,0,0,646,1,0,0,"Early",0,0,0,0,0,0,6,18,0,0,0,0
2017-10-21,26.9666666666667,16.2833333333333,"2017-18","D.J. Augustin","Orlando Magic","PG",30,23.5,75,1,407,0,0,"",1,0,0,0,0,0,0,0,0,674,1,0,0,"Early",0,0,0,0,0,0,4,14,0,0,0,0
2013-11-02,36.1,42.2,"2013-14","Damian Lillard","Portland Trail Blazers","PG",23,35.8,82,1,986,0,0,"",1,0,0,0,0,0,0,0,0,786.5,1,0,0,"Early",0,0,0,0,0,0,8,19,0,0,0,0
2019-10-28,27.8666666666667,4.31666666666667,"2019-20","Damion Lee","Golden State Warriors","PG",27,29,49,1,577,0,0,"",1,0,0,0,0,1,0,0,0,983,0,0,0,"Early",0,0,0,0,0,0,3,5,0,0,0,0
2019-10-26,0,9.86666666666667,"2019-20","Daniel Theis","Boston Celtics","C",27,24.1,65,0,0,0,0,"",0,0,0,0,1,1,0,0,1,268,1,0,0,"Early",1,0,0,1,0,0,2,9,0.5,0,0,0.111111111111111
2014-11-17,8.2,18.7366666666667,"2014-15","Danilo Gallinari","Denver Nuggets","SG",26,24.2,59,1,407,0,0,"",0,1,0,0,0,0,0,0,0,527,1,0,0,"Early",0,0,0,0,0,0,5,17,0,0,0.625,0.294117647058824
2013-11-02,17.0333333333333,22.6166666666667,"2013-14","Danny Green","San Antonio Spurs","SG",26,24.3,68,1,821,0,0,"",0,1,0,0,0,0,0,0,0,1015.5,1,0,0,"Early",0,0,0,0,0,0,8,16,0,0,0,0
2015-10-28,31.35,28.9333333333333,"2015-16","Dante Cunningham","New Orleans Pelicans","SF",28,24.6,80,1,537,0,0,"",0,0,1,0,0,0,0,0,0,1233,0,0,0,"Early",0,0,0,0,0,0,7,17,0,0,0,0
2014-10-30,19.4166666666667,14.5166666666667,"2014-15","Dante Exum","Utah Jazz","SG",19,22.2,82,1,1003,0,0,"",0,1,0,0,0,0,0,0,0,501.5,0,0,0,"Early",0,0,0,0,0,0,6,19,0,0,0,0
2019-11-04,36.4666666666667,30.7033333333333,"2019-20","Danuel House","Houston Rockets","SF",26,30.4,63,1,869,0,0,"",0,0,1,0,0,1,0,0,0,980,1,0,0,"Early",0,0,0,0,0,0,1,8,0,0,0,0
2016-11-02,28.9333333333333,26.925,"2016-17","Dario Saric","Philadelphia 76ers","PF",22,26.3,81,1,456,0,0,"",0,0,0,1,0,0,0,0,0,228,0,0,0,"Early",0,0,0,0,0,0,6,18,0,0,0,0
2020-12-29,28.5166666666667,32.9333333333333,"2020-21","Darius Bazley","Oklahoma City Thunder","PF",20,31.2,55,0,0,0,0,"",0,0,0,1,0,0,1,0,0,470,1,0,0,"Early",0,0,0,0,0,0,4,13,0,0,0,0
2019-11-18,29.3833333333333,29.38,"2019-20","Darius Garland","Cleveland Cavaliers","PG",20,30.9,59,1,407,0,0,"",1,0,0,0,0,1,0,0,0,203.5,0,0,0,"Early",0,0,0,0,0,0,2,11,0,0,0.333333333333333,0.0909090909090909
2017-11-04,27.8833333333333,6.82666666666667,"2017-18","Darius Miller","New Orleans Pelicans","SF",27,23.7,82,1,800,0,0,"",0,0,1,0,0,0,0,0,0,622.5,1,0,0,"Early",0,0,0,0,0,0,3,14,0,0,0,0
2014-11-03,29.7166666666667,36.9416666666667,"2014-15","Darren Collison","Sacramento Kings","PG",27,34.8,45,1,843,0,0,"",1,0,0,0,0,0,0,0,0,597.5,1,0,0,"Early",0,0,0,0,0,0,3,8,0,0,-Inf,0
2013-10-31,28.85,27.7083333333333,"2013-14","David Lee","Golden State Warriors","C",30,33.2,69,1,339,0,0,"",0,0,0,0,1,0,0,0,0,169.5,0,0,0,"Early",0,0,0,0,0,0,5,13,0,0.25,0,0.0769230769230769
2013-10-30,33.35,32.0333333333333,"2013-14","David West","Indiana Pacers","PF",33,30.9,80,1,704,0,0,"",0,0,0,1,0,0,0,0,0,352,0,0,0,"Early",0,0,0,0,0,0,7,20,0,0,0,0
2017-10-21,28.85,23.6,"2017-18","De'Aaron Fox","Sacramento Kings","PG",20,27.8,73,1,660,0,0,"",1,0,0,0,0,0,0,0,0,1049,1,0,0,"Early",0,0,0,0,0,0,5,14,0,0,0,0
2019-10-29,27.9333333333333,23.7333333333333,"2019-20","De'Andre Hunter","Atlanta Hawks","SF",22,32,63,1,607,0,0,"",0,0,1,0,0,1,0,0,0,303.5,1,0,0,"Early",0,0,0,0,0,0,5,12,0,0,0,0
2018-10-28,32.4333333333333,30.35,"2018-19","Deandre Ayton","Phoenix Suns","C",20,30.7,71,1,424,0,0,"",0,0,0,0,1,0,0,0,0,843,0,0,0,"Early",0,0,0,0,0,0,3,10,0,0,0,0
2013-11-01,31.05,35.4833333333333,"2013-14","DeAndre Jordan","Los Angeles Clippers","C",25,35,82,1,352,0,0,"",0,0,0,0,1,0,0,0,0,176,1,0,0,"Early",0,0,0,0,0,0,6,17,0,0,0,0
2017-10-30,29.4,24.89,"2017-18","Dejounte Murray","San Antonio Spurs","SG",21,21.5,81,1,807,0,0,"",0,1,0,0,0,0,0,0,0,816.5,1,0,0,"Early",0,0,0,0,0,0,6,14,0,0,0,0
2013-11-02,34.9333333333333,40.4,"2013-14","DeMar DeRozan","Toronto Raptors","SG",24,38.2,79,1,671,0,0,"",0,1,0,0,0,0,0,0,0,703,1,0,0,"Early",0,0,0,0,0,0,5,18,0,0,0.166666666666667,0.0555555555555556
2013-11-02,18.2166666666667,39.1666666666667,"2013-14","DeMarcus Cousins","Sacramento Kings","C",23,32.4,71,1,77,0,0,"",0,0,0,0,1,0,0,0,0,38.5,1,0,0,"Early",0,0,0,0,0,0,7,16,0,0,0.166666666666667,0.0625
2013-11-16,29.4333333333333,32.6366666666667,"2013-14","DeMarre Carroll","Atlanta Hawks","SF",27,32.1,73,1,748,0,0,"",0,0,1,0,0,0,0,0,0,374,1,0,0,"Early",0,0,0,0,0,0,6,18,0,0.25,0,0.0555555555555556
2020-12-27,36.1833333333333,28.1,"2020-21","Deni Avdija","Washington Wizards","SF",20,23.3,54,0,0,0,0,"",0,0,1,0,0,0,1,0,0,63,0,0,0,"Early",0,0,0,0,0,0,5,13,0,0,0,0
2016-11-05,32.4,28.3583333333333,"2016-17","Dennis Schroder","Atlanta Hawks","PG",23,31.5,79,1,544,0,0,"",1,0,0,0,0,0,0,0,0,544,1,0,0,"Early",0,0,0,0,0,0,7,17,0,0,0.333333333333333,0.117647058823529
2017-11-04,34.8166666666667,25.3933333333333,"2017-18","Denzel Valentine","Chicago Bulls","SF",24,27.2,77,1,988,0,0,"",0,0,1,0,0,0,0,0,0,594.5,1,0,0,"Early",0,0,0,0,0,0,5,13,0,0,0,0
2013-11-09,32.7333333333333,25.0625,"2013-14","Deron Williams","Brooklyn Nets","PG",29,32.2,64,1,204,0,0,"",1,0,0,0,0,0,0,0,0,204,0,0,0,"Early",0,0,0,0,0,0,2,16,0,0,0.142857142857143,0.0625
2013-11-02,33,42.85,"2013-14","Derrick Favors","Utah Jazz","C",22,30.2,73,1,501,0,0,"",0,0,0,0,1,0,0,0,0,501,1,0,0,"Early",0,0,0,0,0,0,7,18,0,0,0,0
2021-01-14,21.85,21.38,"2020-21","Derrick Jones","Portland Trail Blazers","PF",23,22.7,58,1,486,0,0,"",0,0,0,1,0,0,1,0,0,486,1,0,0,"Early",0,0,0,0,0,0,2,12,0,0,0.666666666666667,0.166666666666667
2021-10-24,30.8,29.65,"2021-22","Desmond Bane","Memphis Grizzlies","SG",23,29.8,76,0,0,0,0,"",0,1,0,0,0,0,0,1,0,806,0,0,0,"Early",0,0,0,0,0,0,4,14,0,0,0.25,0.0714285714285714
2021-10-23,19.1,25.1166666666667,"2021-22","Devin Vassell","San Antonio Spurs","SF",21,27.3,71,1,799,0,0,"",0,0,1,0,0,0,0,1,0,799,1,0,0,"Early",0,0,0,0,0,0,2,13,0,0,0.25,0.0769230769230769
2019-10-28,31.9666666666667,27.625,"2019-20","Devonte' Graham","Charlotte Hornets","SG",24,35.1,63,0,0,0,0,"",0,1,0,0,0,1,0,0,0,1063,1,0,0,"Early",0,0,0,0,0,0,5,10,0,0,0,0
2017-10-23,29.5666666666667,25.0583333333333,"2017-18","Dewayne Dedmon","Atlanta Hawks","C",28,24.9,62,1,1091,0,0,"",0,0,0,0,1,0,0,0,0,812,1,0,0,"Early",0,0,0,0,0,0,5,10,0,0,0.25,0.1
2017-10-26,24.9666666666667,27.5666666666667,"2017-18","Dillon Brooks","Memphis Grizzlies","SG",22,28.7,82,1,419,0,0,"",0,1,0,0,0,0,0,0,0,321.5,1,0,0,"Early",0,0,0,0,0,0,4,16,0,0,0,0
2013-11-02,32.3666666666667,33,"2013-14","Dirk Nowitzki","Dallas Mavericks","PF",35,32.9,80,1,224,0,0,"",0,0,0,1,0,0,0,0,0,224,1,0,0,"Early",0,0,0,0,0,0,8,16,0,0,0,0
2014-10-29,8.65,12.5083333333333,"2014-15","Donatas Motiejunas","Houston Rockets","PF",24,28.7,71,1,582,0,0,"",0,0,0,1,0,0,0,0,0,981,0,0,0,"Early",0,0,0,0,0,0,7,17,0,0,0,0
2017-10-21,21.9333333333333,26.0666666666667,"2017-18","Donovan Mitchell","Utah Jazz","SG",21,33.4,79,1,986,0,0,"",0,1,0,0,0,0,0,0,0,986,1,0,0,"Early",0,0,0,0,0,0,6,15,0,0.25,0,0.0666666666666667
2020-12-30,30.1166666666667,23.5666666666667,"2020-21","Donte DiVincenzo","Milwaukee Bucks","SG",24,27.5,66,0,0,0,0,"",0,1,0,0,0,0,1,0,0,545.5,1,0,0,"Early",0,0,0,0,0,0,4,12,0,0.5,0.333333333333333,0.25
2016-11-09,34.6166666666667,7.11333333333333,"2016-17","Dorian Finney-Smith","Dallas Mavericks","SF",23,20.3,81,1,339,0,0,"",0,0,1,0,0,0,0,0,0,794,1,0,0,"Early",0,0,0,0,0,0,4,15,0,0,0,0
2021-10-23,32.45,22.45,"2021-22","Doug McDermott","San Antonio Spurs","PF",30,24,51,1,799,0,0,"",0,0,0,1,0,0,0,1,0,799,1,0,0,"Early",0,0,0,0,0,0,3,11,0,0.4,0.333333333333333,0.272727272727273
2017-10-21,18.75,20.8166666666667,"2017-18","Dragan Bender","Phoenix Suns","PF",20,25.2,82,1,366,0,0,"",0,0,0,1,0,0,0,0,0,183,1,0,0,"Early",0,0,0,0,0,0,7,15,0,0,0,0
2013-10-31,21.4666666666667,20.225,"2013-14","Draymond Green","Golden State Warriors","PF",23,21.9,82,1,339,0,0,"",0,0,0,1,0,0,0,0,0,169.5,0,0,0,"Early",0,0,0,0,0,0,5,15,0,0,0,0
2022-10-24,12.0666666666667,15.5333333333333,"2022-23","Drew Eubanks","Portland Trail Blazers","PF",25,20.3,78,1,821,0,0,"",0,0,0,1,0,0,0,0,0,821,1,0,0,"Early",0,0,0,0,0,0,4,12,0,0,0,0
2019-10-27,23.2333333333333,22.9333333333333,"2019-20","Duncan Robinson","Miami Heat","PF",25,29.7,73,1,294,0,0,"",0,0,0,1,0,1,0,0,0,783,0,0,0,"Early",0,0,0,0,0,0,4,11,0,0,0,0
2020-12-27,17.2666666666667,18.9833333333333,"2020-21","Dwayne Bacon","Orlando Magic","PF",25,25.7,72,0,0,0,0,"",0,0,0,1,0,0,1,0,0,381,0,0,0,"Early",0,0,0,0,0,0,5,14,0,0,0,0
2014-10-29,31.9,26.2333333333333,"2014-15","Dwight Howard","Houston Rockets","C",29,29.8,41,1,582,0,0,"",0,0,0,0,1,0,0,0,0,981,0,0,0,"Early",0,0,0,0,0,0,4,9,0,0,1,0.111111111111111
2017-10-21,20.3833333333333,13.9,"2017-18","Dwight Powell","Dallas Mavericks","C",26,21.2,79,1,224,0,0,"",0,0,0,0,1,0,0,0,0,112,1,0,0,"Early",0,0,0,0,0,0,5,15,0,0,0.333333333333333,0.133333333333333
2013-10-30,0,18.0583333333333,"2013-14","Dwyane Wade","Miami Heat","SG",32,32.9,54,0,0,0,0,"",0,1,0,0,0,0,0,0,1,0,0,0,0,"Early",1,0,0,1,0,0,3,9,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
2017-11-04,30.0166666666667,32.1266666666667,"2017-18","E'Twaun Moore","New Orleans Pelicans","SG",28,31.5,82,1,800,0,0,"",0,1,0,0,0,0,0,0,0,622.5,1,0,0,"Early",0,0,0,0,0,0,3,14,0,0,0,0
2014-11-05,28.4,27.8777777777778,"2014-15","Elfrid Payton","Orlando Magic","PG",20,30.4,82,1,667,0,0,"",1,0,0,0,0,0,0,0,0,827.5,0,0,0,"Early",0,0,0,0,0,0,7,17,0,0,0,0
2018-02-10,0,4.31666666666667,"2017-18","Emeka Okafor","New Orleans Pelicans","C",35,13.6,26,0,0,0,0,"",0,0,0,0,1,0,0,0,1,1081,0,0,0,"Early",1,0,0,1,0,0,2,6,0.5,0,0.5,0.333333333333333
2015-11-06,30.3833333333333,30.6833333333333,"2015-16","Emmanuel Mudiay","Denver Nuggets","PG",19,30.4,68,1,956,0,0,"",1,0,0,0,0,0,0,0,0,899.5,1,0,0,"Early",0,0,0,0,0,0,5,11,0,0,0,0
2017-10-30,23.9166666666667,23.0333333333333,"2017-18","Enes Kanter","New York Knicks","C",25,25.8,71,1,407,0,0,"",0,0,0,0,1,0,0,0,0,407,1,0,0,"Early",0,0,0,0,0,0,4,12,0,0,0,0
2014-11-01,29.3333333333333,26.1333333333333,"2014-15","Eric Bledsoe","Phoenix Suns","PG",25,34.6,81,1,501,0,0,"",1,0,0,0,0,0,0,0,0,250.5,1,0,0,"Early",0,0,0,0,0,0,7,18,0,0,0,0
2013-11-02,21.1,33.4833333333333,"2013-14","Eric Gordon","New Orleans Pelicans","SF",25,32.1,64,1,527,0,0,"",0,0,1,0,0,0,0,0,0,527,1,0,0,"Early",0,0,0,0,0,0,6,15,0,0,0,0
2019-10-28,19.2833333333333,31.4666666666667,"2019-20","Eric Paschall","Golden State Warriors","PF",23,27.6,60,1,577,0,0,"",0,0,0,1,0,1,0,0,0,983,0,0,0,"Early",0,0,0,0,0,0,4,6,0.25,0,0,0.166666666666667
2013-11-02,23.5,19.7166666666667,"2013-14","Ersan Ilyasova","Milwaukee Bucks","PF",26,26.9,55,1,861,1,18,"sore/aprained right ankle (DNP)",0,0,0,1,0,0,0,0,0,525.5,1,0,0,"Early",0,0,0,0,0,0,7,14,0.142857142857143,0,1,0.214285714285714
2015-11-04,45.75,35.6166666666667,"2015-16","Evan Fournier","Orlando Magic","SF",23,32.5,79,1,328,0,0,"",0,0,1,0,0,0,0,0,0,575.5,1,0,0,"Early",0,0,0,0,0,0,4,18,0,0,0,0
2021-10-23,35.15,38.3,"2021-22","Evan Mobley","Cleveland Cavaliers","PF",20,33.8,69,0,0,0,0,"",0,0,0,1,0,0,0,1,0,315,1,0,0,"Early",0,0,0,0,0,0,4,12,0,0,0,0
2014-11-08,32.2833333333333,19.7083333333333,"2014-15","Evan Turner","Boston Celtics","SF",26,27.6,82,1,854,0,0,"",0,0,1,0,0,0,0,0,0,427,1,0,0,"Early",0,0,0,0,0,0,3,18,0,0,0,0
2013-11-02,25.75,30.05,"2013-14","Francisco Garcia","Houston Rockets","SF",32,19.7,55,1,1201,0,0,"",0,0,1,0,0,0,0,0,0,600.5,1,0,0,"Early",0,0,0,0,0,0,6,14,0,0,0.333333333333333,0.0714285714285714
2015-11-11,9.51666666666667,10.8466666666667,"2015-16","Frank Kaminsky","Charlotte Hornets","PF",22,21.1,81,1,940,0,0,"",0,0,0,1,0,0,0,0,0,1024.5,0,0,0,"Early",0,0,0,0,0,0,4,16,0,0,0,0
2021-10-25,26.9166666666667,33.0333333333333,"2021-22","Franz Wagner","Orlando Magic","SF",20,30.7,79,1,1091,0,0,"",0,0,1,0,0,0,0,1,0,1016,1,0,0,"Early",0,0,0,0,0,0,4,16,0,0,0,0
2019-10-26,30.5833333333333,44.35,"2019-20","Fred VanVleet","Toronto Raptors","PG",25,35.7,54,1,854,0,0,"",1,0,0,0,0,1,0,0,0,643,0,0,0,"Early",0,0,0,0,0,0,2,6,0,0,0,0
2022-10-22,23.7333333333333,16.05,"2022-23","Gabe Vincent","Miami Heat","PG",26,25.9,68,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,1,0,0,"Early",0,0,0,0,0,0,3,11,0,0,0,0
2015-10-31,0,0,"2015-16","Garrett Temple","Washington Wizards","SG",29,24.4,80,0,0,0,0,"",0,1,0,0,0,0,0,0,1,1072,1,0,0,"Early",1,0,0,1,0,0,7,19,0.142857142857143,0,0,0.0526315789473684
2015-11-06,29.25,23.9416666666667,"2015-16","Gary Harris","Denver Nuggets","SG",21,32.1,76,1,956,0,0,"",0,1,0,0,0,0,0,0,0,899.5,1,0,0,"Early",0,0,0,0,0,0,4,14,0,0,0,0
2021-01-14,24.5333333333333,27.56,"2020-21","Gary Trent Jr.","Toronto Raptors","SF",22,31.1,58,1,486,0,0,"",0,0,1,0,0,0,1,0,0,486,1,0,0,"Early",0,0,0,0,0,0,3,12,0,0,0,0
2013-10-30,35.7166666666667,32.3916666666667,"2013-14","George Hill","Indiana Pacers","PG",27,32,76,1,704,1,9,"sore left hip (DNP)",1,0,0,0,0,0,0,0,0,352,0,0,0,"Early",0,0,0,0,0,0,6,18,0,0,0,0
2013-11-06,35.4166666666667,20.7777777777778,"2013-14","Gerald Green","Phoenix Suns","SG",28,28.4,82,1,516,0,0,"",0,1,0,0,0,0,0,0,0,546.5,1,0,0,"Early",0,0,0,0,0,0,6,18,0,0,0,0
2013-11-02,26.9833333333333,31.5833333333333,"2013-14","Gerald Henderson","Charlotte Hornets","SG",26,32,77,1,637,0,0,"",0,1,0,0,0,0,0,0,0,782,1,0,0,"Early",0,0,0,0,0,0,6,20,0,0,0,0
