"Notes"	"County"	"County Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Rowan County, NC"	"37159"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	49	3397	1442.4
	"Rowan County, NC"	"37159"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	61	3484	1750.9
	"Rowan County, NC"	"37159"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	60	3526	1701.6
	"Rowan County, NC"	"37159"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	46	3610	1274.2
"Total"	"Rowan County, NC"	"37159"	"White"	"2106-3"	"Male"	"M"			548	33232	1649.0
"Total"	"Rowan County, NC"	"37159"	"White"	"2106-3"					833	77250	1078.3
"Total"	"Rowan County, NC"	"37159"							981	87763	1117.8
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	6	242	2479.3 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	0	247	0.0 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	3	248	1209.7 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	1	250	400.0 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	4	245	1632.7 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	5	244	2049.2 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	4	240	1666.7 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	1	237	421.9 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	3	233	1287.6 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	0	233	0.0 (Unreliable)
"Total"	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Female"	"F"			27	2419	1116.2
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	7	160	4375.0 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	5	164	3048.8 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	0	164	0.0 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	5	166	3012.0 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	3	165	1818.2 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	3	166	1807.2 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	2	163	1227.0 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	1	162	617.3 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	2	163	1227.0 (Unreliable)
	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	4	163	2454.0 (Unreliable)
"Total"	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"	"Male"	"M"			32	1636	1956.0
"Total"	"Rutherford County, NC"	"37161"	"Black or African American"	"2054-5"					59	4055	1455.0
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	15	2349	638.6 (Unreliable)
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	14	2412	580.4 (Unreliable)
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	16	2474	646.7 (Unreliable)
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	23	2533	908.0
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	28	2538	1103.2
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	14	2583	542.0 (Unreliable)
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	17	2598	654.3 (Unreliable)
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	20	2608	766.9
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	23	2632	873.9
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	21	2653	791.6
"Total"	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Female"	"F"			191	25380	752.6
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	40	1718	2328.3
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	42	1745	2406.9
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	28	1781	1572.2
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	37	1822	2030.7
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	32	1825	1753.4
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	31	1857	1669.4
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	32	1877	1704.8
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	30	1892	1585.6
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	29	1909	1519.1
	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	30	1930	1554.4
"Total"	"Rutherford County, NC"	"37161"	"White"	"2106-3"	"Male"	"M"			331	18356	1803.2
"Total"	"Rutherford County, NC"	"37161"	"White"	"2106-3"					522	43736	1193.5
"Total"	"Rutherford County, NC"	"37161"							581	47791	1215.7
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	6	652	920.2 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	5	670	746.3 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	9	677	1329.4 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	4	680	588.2 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	3	680	441.2 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	5	680	735.3 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	8	675	1185.2 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	3	672	446.4 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	4	675	592.6 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	7	680	1029.4 (Unreliable)
"Total"	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Female"	"F"			54	6741	801.1
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	11	485	2268.0 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	9	494	1821.9 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	7	493	1419.9 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	8	491	1629.3 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	8	490	1632.7 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	7	488	1434.4 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	10	483	2070.4 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	9	482	1867.2 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	6	482	1244.8 (Unreliable)
	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	6	486	1234.6 (Unreliable)
"Total"	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"	"Male"	"M"			81	4874	1661.9
"Total"	"Sampson County, NC"	"37163"	"Black or African American"	"2054-5"					135	11615	1162.3
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	16	1532	1044.4 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	13	1571	827.5 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	11	1585	694.0 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	16	1596	1002.5 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	11	1602	686.6 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	17	1611	1055.2 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	18	1604	1122.2 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	11	1609	683.7 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	17	1625	1046.2 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	11	1629	675.3 (Unreliable)
"Total"	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Female"	"F"			141	15964	883.2
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	20	1137	1759.0
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	19	1170	1623.9 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	30	1169	2566.3
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	24	1172	2047.8
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	24	1173	2046.0
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	18	1174	1533.2 (Unreliable)
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	20	1167	1713.8
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	28	1172	2389.1
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	20	1180	1694.9
	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	25	1180	2118.6
"Total"	"Sampson County, NC"	"37163"	"White"	"2106-3"	"Male"	"M"			228	11694	1949.7
"Total"	"Sampson County, NC"	"37163"	"White"	"2106-3"					369	27658	1334.2
"Total"	"Sampson County, NC"	"37163"							504	39273	1283.3
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	7	412	1699.0 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	6	432	1388.9 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	3	439	683.4 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	6	443	1354.4 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	6	441	1360.5 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	5	444	1126.1 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	9	435	2069.0 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	10	434	2304.1 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	4	438	913.2 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	4	439	911.2 (Unreliable)
"Total"	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Female"	"F"			60	4357	1377.1
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	7	254	2755.9 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	5	269	1858.7 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	3	270	1111.1 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	8	274	2919.7 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	8	275	2909.1 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	12	275	4363.6 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	4	271	1476.0 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	6	272	2205.9 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	6	275	2181.8 (Unreliable)
	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	3	280	1071.4 (Unreliable)
"Total"	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"	"Male"	"M"			62	2715	2283.6
"Total"	"Scotland County, NC"	"37165"	"Black or African American"	"2054-5"					122	7072	1725.1
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	10	741	1349.5 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	4	756	529.1 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	4	777	514.8 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	16	796	2010.1 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	8	812	985.2 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	5	829	603.1 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	5	830	602.4 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	10	842	1187.6 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	14	865	1618.5 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	6	877	684.2 (Unreliable)
"Total"	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Female"	"F"			82	8125	1009.2
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	11	508	2165.4 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	10	529	1890.4 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	16	537	2979.5 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	7	545	1284.4 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	15	550	2727.3 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	8	555	1441.4 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	14	555	2522.5 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	16	560	2857.1 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	11	572	1923.1 (Unreliable)
	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	12	576	2083.3 (Unreliable)
"Total"	"Scotland County, NC"	"37165"	"White"	"2106-3"	"Male"	"M"			120	5487	2187.0
"Total"	"Scotland County, NC"	"37165"	"White"	"2106-3"					202	13612	1484.0
"Total"	"Scotland County, NC"	"37165"							324	20684	1566.4
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	3	215	1395.3 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	0	224	0.0 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	5	222	2252.3 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	4	222	1801.8 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	3	221	1357.5 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	0	221	0.0 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	1	220	454.5 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	2	217	921.7 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	3	215	1395.3 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"	"1988"	"1988"	5	218	2293.6 (Unreliable)
"Total"	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Female"	"F"			26	2195	1184.5
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1979"	"1979"	5	145	3448.3 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1980"	"1980"	0	147	0.0 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1981"	"1981"	2	146	1369.9 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1982"	"1982"	3	145	2069.0 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1983"	"1983"	4	147	2721.1 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1984"	"1984"	6	147	4081.6 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1985"	"1985"	3	146	2054.8 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1986"	"1986"	2	145	1379.3 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1987"	"1987"	4	146	2739.7 (Unreliable)
	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"	"1988"	"1988"	1	148	675.7 (Unreliable)
"Total"	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"	"Male"	"M"			30	1462	2052.0
"Total"	"Stanly County, NC"	"37167"	"Black or African American"	"2054-5"					56	3657	1531.3
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1979"	"1979"	13	2047	635.1 (Unreliable)
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1980"	"1980"	13	2095	620.5 (Unreliable)
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1981"	"1981"	23	2120	1084.9
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1982"	"1982"	20	2149	930.7
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1983"	"1983"	16	2173	736.3 (Unreliable)
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1984"	"1984"	15	2212	678.1 (Unreliable)
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1985"	"1985"	19	2231	851.6 (Unreliable)
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1986"	"1986"	18	2255	798.2 (Unreliable)
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1987"	"1987"	14	2284	613.0 (Unreliable)
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"	"1988"	"1988"	16	2311	692.3 (Unreliable)
"Total"	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Female"	"F"			167	21877	763.4
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1979"	"1979"	23	1491	1542.6
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1980"	"1980"	28	1556	1799.5
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1981"	"1981"	26	1567	1659.2
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1982"	"1982"	31	1587	1953.4
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1983"	"1983"	31	1605	1931.5
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1984"	"1984"	33	1636	2017.1
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1985"	"1985"	30	1654	1813.8
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1986"	"1986"	31	1677	1848.5
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1987"	"1987"	30	1701	1763.7
	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"	"1988"	"1988"	23	1724	1334.1
"Total"	"Stanly County, NC"	"37167"	"White"	"2106-3"	"Male"	"M"			286	16198	1765.7
"Total"	"Stanly County, NC"	"37167"	"White"	"2106-3"					453	38075	1189.8
"Total"	"Stanly County, NC"	"37167"							509	41732	1219.7
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1979"	"1979"	0	55	0.0 (Unreliable)
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1980"	"1980"	0	57	0.0 (Unreliable)
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1981"	"1981"	0	59	0.0 (Unreliable)
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1982"	"1982"	2	61	3278.7 (Unreliable)
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1983"	"1983"	3	62	4838.7 (Unreliable)
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1984"	"1984"	0	63	0.0 (Unreliable)
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1985"	"1985"	0	64	0.0 (Unreliable)
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1986"	"1986"	1	66	1515.2 (Unreliable)
	"Stokes County, NC"	"37169"	"Black or African American"	"2054-5"	"Female"	"F"	"1987"	"1987"	2	67	2985.1 (Unreliable)
