game_date,at_bat_number,pitch_number,stand,pitch_type,pitch_name,release_speed,effective_speed,release_spin_rate,description,launch_speed,launch_angle,events
6/24/2018,15,4,L,KC,Knuckle Curve,82.8,80.8,2686,hit_into_play_score,101.8,28,home_run
6/24/2018,16,1,R,FF,4-Seam Fastball,94.8,93.4,2246,foul,null,null,null
6/24/2018,16,2,R,FF,4-Seam Fastball,95.2,93.6,2243,foul,null,null,null
6/24/2018,16,3,R,SL,Slider,85.9,85.3,2361,swinging_strike_blocked,null,null,strikeout
6/24/2018,17,1,R,SL,Slider,84.8,84.1,2410,ball,null,null,null
6/24/2018,17,2,R,FF,4-Seam Fastball,95.3,94.1,2184,ball,null,null,null
6/24/2018,17,3,R,FF,4-Seam Fastball,94.2,92.9,2217,ball,null,null,null
6/24/2018,17,4,R,FF,4-Seam Fastball,95,93.4,2332,called_strike,null,null,null
6/24/2018,17,5,R,FF,4-Seam Fastball,93.6,93,2185,ball,null,null,walk
6/24/2018,18,1,L,FT,2-Seam Fastball,95.3,94.4,2232,blocked_ball,null,null,null
6/24/2018,18,2,L,CH,Changeup,86.4,85.5,1802,ball,null,null,null
6/24/2018,18,3,L,FF,4-Seam Fastball,94.7,94.2,2218,foul,null,null,null
6/24/2018,18,4,L,FF,4-Seam Fastball,94.9,94.4,2228,hit_into_play_no_out,104.7,-14,single
6/24/2018,19,1,R,SL,Slider,86.4,85.4,2443,swinging_strike,null,null,null
6/24/2018,19,2,R,SL,Slider,86.1,85.7,2527,foul,null,null,null
6/24/2018,19,3,R,SL,Slider,85.2,84.1,2534,blocked_ball,null,null,null
6/24/2018,19,4,R,SL,Slider,86.9,86.3,2520,swinging_strike,null,null,strikeout
6/24/2018,20,1,L,KC,Knuckle Curve,83,81.7,2807,blocked_ball,null,null,null
6/24/2018,20,2,L,KC,Knuckle Curve,82.4,80.3,2752,foul,null,null,null
6/24/2018,20,3,L,FF,4-Seam Fastball,95.3,94.5,2263,ball,null,null,null
6/24/2018,20,4,L,KC,Knuckle Curve,85,83.7,2588,hit_into_play,94,53,field_out
6/24/2018,24,1,L,FF,4-Seam Fastball,91.1,89.8,2138,ball,null,null,null
6/24/2018,24,2,L,KC,Knuckle Curve,80.6,79.3,2251,called_strike,null,null,null
6/24/2018,24,3,L,FF,4-Seam Fastball,92.7,91.4,2187,hit_into_play_no_out,98.6,13,single
6/24/2018,25,1,R,SL,Slider,82.6,81.4,2499,called_strike,null,null,null
6/24/2018,25,2,R,FF,4-Seam Fastball,95.1,93.8,2276,foul,null,null,null
6/24/2018,25,3,R,SL,Slider,85.8,84.7,2477,blocked_ball,null,null,null
6/24/2018,25,4,R,FF,4-Seam Fastball,96.5,95.7,2276,foul,null,null,null
6/24/2018,25,5,R,KC,Knuckle Curve,82.3,80.8,2764,swinging_strike_blocked,null,null,strikeout
6/24/2018,26,1,R,FF,4-Seam Fastball,93,91.7,2249,missed_bunt,null,null,null
6/24/2018,26,2,R,FF,4-Seam Fastball,94.2,93.7,2256,foul_bunt,null,null,null
6/24/2018,26,3,R,SL,Slider,84.8,83,2796,blocked_ball,null,null,null
6/24/2018,26,4,R,KC,Knuckle Curve,82.3,80.6,2725,missed_bunt,null,null,strikeout
6/24/2018,27,1,L,FF,4-Seam Fastball,95.7,94.3,2269,hit_into_play_no_out,83.6,20,single
6/24/2018,28,1,R,SL,Slider,84.5,83.4,2468,swinging_strike,null,null,null
6/24/2018,28,2,R,FF,4-Seam Fastball,95.6,93.9,2398,foul,null,null,null
6/24/2018,28,3,R,SL,Slider,85.5,84.4,2565,blocked_ball,null,null,null
6/24/2018,28,4,R,FF,4-Seam Fastball,94.9,93.7,2239,foul,null,null,null
6/24/2018,28,5,R,KC,Knuckle Curve,82.9,81.4,2677,blocked_ball,null,null,null
6/24/2018,28,6,R,SL,Slider,87.2,85.7,2456,blocked_ball,null,null,null
6/24/2018,28,7,R,FF,4-Seam Fastball,96,94.5,2193,hit_into_play,102.1,-11,field_out
6/24/2018,36,1,R,KC,Knuckle Curve,77.3,75.5,2706,ball,null,null,null
6/24/2018,36,2,R,FF,4-Seam Fastball,93.2,92.5,2075,foul,null,null,interf_def
6/24/2018,37,1,L,FF,4-Seam Fastball,95.4,94.4,2269,ball,null,null,null
6/24/2018,37,2,L,KC,Knuckle Curve,80.1,78.2,2689,ball,null,null,null
6/24/2018,37,3,L,FT,2-Seam Fastball,94.3,93.9,2203,ball,null,null,null
6/24/2018,37,4,L,FT,2-Seam Fastball,93.6,92.8,2172,called_strike,null,null,null
6/24/2018,37,5,L,FF,4-Seam Fastball,93.6,92.1,2274,ball,null,null,walk
6/24/2018,38,1,R,FF,4-Seam Fastball,92.6,91.4,2191,ball,null,null,null
6/24/2018,38,2,R,SL,Slider,84.8,84.2,2324,called_strike,null,null,null
6/24/2018,38,3,R,SL,Slider,84.3,83.5,2382,called_strike,null,null,null
6/24/2018,38,4,R,KC,Knuckle Curve,83.9,82.2,2826,blocked_ball,null,null,null
6/24/2018,38,5,R,FF,4-Seam Fastball,96.7,95.6,2339,hit_into_play,67.1,-3,force_out
6/24/2018,39,1,L,FF,4-Seam Fastball,96.1,95.1,2284,ball,null,null,null
6/24/2018,39,2,L,CH,Changeup,87.4,86.2,1950,ball,null,null,null
6/24/2018,39,3,L,FF,4-Seam Fastball,96.4,95.2,2265,foul,null,null,null
6/24/2018,39,4,L,FF,4-Seam Fastball,95.2,93.9,2251,foul,null,null,null
6/24/2018,39,5,L,FF,4-Seam Fastball,97.3,96.1,2249,foul,null,null,null
6/24/2018,39,6,L,FF,4-Seam Fastball,97.2,96.5,2328,foul,null,null,null
6/24/2018,39,7,L,KC,Knuckle Curve,83.6,81.5,2775,blocked_ball,null,null,null
6/24/2018,39,8,L,FF,4-Seam Fastball,95.8,94.4,2266,foul,null,null,null
6/24/2018,39,9,L,FF,4-Seam Fastball,95.9,94.9,2294,hit_into_play_score,86.4,5,double
6/30/2018,4,1,L,FF,4-Seam Fastball,95.3,93.9,2234,ball,null,null,null
6/30/2018,4,2,L,FF,4-Seam Fastball,94.3,92.2,2277,swinging_strike,null,null,null
6/30/2018,4,3,L,CH,Changeup,83.1,81.7,1895,ball,null,null,null
6/30/2018,4,4,L,FF,4-Seam Fastball,94.5,92.4,2168,foul,null,null,null
6/30/2018,4,5,L,KC,Knuckle Curve,82.1,79.7,2757,ball,null,null,null
6/30/2018,4,6,L,FF,4-Seam Fastball,95.4,93.7,2182,swinging_strike,null,null,strikeout
6/30/2018,5,1,L,FF,4-Seam Fastball,95.7,94.2,2258,called_strike,null,null,null
6/30/2018,5,2,L,CH,Changeup,86.5,84.9,1960,hit_into_play,80,69,field_out
6/30/2018,6,1,R,FF,4-Seam Fastball,96.4,94.4,2097,foul,null,null,null
6/30/2018,6,2,R,CH,Changeup,85.8,84.3,1681,ball,null,null,null
6/30/2018,6,3,R,FF,4-Seam Fastball,95.8,93.6,2283,ball,null,null,null
6/30/2018,6,4,R,SL,Slider,84.8,83.2,2353,called_strike,null,null,null
6/30/2018,6,5,R,KC,Knuckle Curve,81.6,79.6,2653,swinging_strike,null,null,strikeout
6/30/2018,10,1,L,FF,4-Seam Fastball,96,94.2,2266,called_strike,null,null,null
6/30/2018,10,2,L,CH,Changeup,85.9,83.4,1749,ball,null,null,null
6/30/2018,10,3,L,FF,4-Seam Fastball,94.5,91.8,2193,hit_into_play,92.8,40,field_out
6/30/2018,11,1,L,KC,Knuckle Curve,79,77.2,2624,called_strike,null,null,null
6/30/2018,11,2,L,CH,Changeup,85.8,83.8,1838,hit_into_play,82.9,-21,field_out
6/30/2018,12,1,R,FF,4-Seam Fastball,96.5,94.6,2165,called_strike,null,null,null
6/30/2018,12,2,R,KC,Knuckle Curve,83.9,81.4,2715,swinging_strike,null,null,null
6/30/2018,12,3,R,KC,Knuckle Curve,85.6,83.3,2681,swinging_strike_blocked,null,null,strikeout
6/30/2018,16,1,R,FF,4-Seam Fastball,94.6,92.7,2187,hit_into_play,98.3,8,field_out
6/30/2018,17,1,L,FF,4-Seam Fastball,95.7,93.8,2155,ball,null,null,null
6/30/2018,17,2,L,FF,4-Seam Fastball,94.9,93.3,2216,called_strike,null,null,null
6/30/2018,17,3,L,FF,4-Seam Fastball,94.9,93,2159,hit_into_play,97.6,19,field_out
6/30/2018,18,1,R,FF,4-Seam Fastball,93.8,91.8,2220,called_strike,null,null,null
6/30/2018,18,2,R,FF,4-Seam Fastball,96.2,94.3,2176,foul_tip,null,null,null
6/30/2018,18,3,R,KC,Knuckle Curve,82.9,80.8,2767,swinging_strike,null,null,strikeout
6/30/2018,25,1,L,CH,Changeup,85.4,84,1596,called_strike,null,null,null
6/30/2018,25,2,L,KC,Knuckle Curve,80.8,79.1,2585,ball,null,null,null
6/30/2018,25,3,L,CH,Changeup,84.9,83.6,1830,ball,null,null,null
6/30/2018,25,4,L,FF,4-Seam Fastball,95.4,93.8,2143,ball,null,null,null
6/30/2018,25,5,L,FF,4-Seam Fastball,94.6,92.7,2163,hit_into_play,88.2,42,field_out
6/30/2018,26,1,L,CH,Changeup,87.7,86,1874,ball,null,null,null
6/30/2018,26,2,L,FF,4-Seam Fastball,95.1,93.3,2237,called_strike,null,null,null
6/30/2018,26,3,L,FF,4-Seam Fastball,94,91.8,2110,foul,null,null,null
6/30/2018,26,4,L,KC,Knuckle Curve,83.7,81.6,2812,swinging_strike_blocked,null,null,strikeout
6/30/2018,27,1,R,FF,4-Seam Fastball,95.2,93.4,2207,ball,null,null,null
6/30/2018,27,2,R,SL,Slider,83.6,81.5,2466,swinging_strike,null,null,null
6/30/2018,27,3,R,FT,2-Seam Fastball,93.5,91.9,2100,foul_tip,null,null,null
6/30/2018,27,4,R,KC,Knuckle Curve,85,82.9,2656,swinging_strike,null,null,strikeout
6/30/2018,32,1,L,KC,Knuckle Curve,77.2,74.6,2580,called_strike,null,null,null
6/30/2018,32,2,L,FF,4-Seam Fastball,95.2,92.7,2218,ball,null,null,null
6/30/2018,32,3,L,CH,Changeup,86,83.5,1780,ball,null,null,null
6/30/2018,32,4,L,FF,4-Seam Fastball,94.1,91.5,2177,ball,null,null,null
6/30/2018,32,5,L,FF,4-Seam Fastball,95.3,92.9,2186,swinging_strike,null,null,null
6/30/2018,32,6,L,FF,4-Seam Fastball,95.2,92.5,2207,foul,null,null,null
6/30/2018,32,7,L,FF,4-Seam Fastball,94.8,92.8,2169,hit_into_play,96.1,31,field_out
6/30/2018,33,1,L,KC,Knuckle Curve,79.7,76.9,2714,ball,null,null,null
6/30/2018,33,2,L,FF,4-Seam Fastball,94.8,93.2,2207,ball,null,null,null
6/30/2018,33,3,L,FF,4-Seam Fastball,95,93.5,2225,called_strike,null,null,null
6/30/2018,33,4,L,CH,Changeup,85.8,84.1,1784,hit_into_play,90.4,38,field_out
6/30/2018,34,1,R,FF,4-Seam Fastball,96.7,95.4,2224,called_strike,null,null,null
6/30/2018,34,2,R,KC,Knuckle Curve,82.7,81.1,2577,swinging_strike,null,null,null
6/30/2018,34,3,R,FF,4-Seam Fastball,97.1,94.6,2237,ball,null,null,null
6/30/2018,34,4,R,KC,Knuckle Curve,85.9,83.9,2799,swinging_strike,null,null,strikeout
6/30/2018,38,1,R,SL,Slider,82.6,81.2,2364,ball,null,null,null
6/30/2018,38,2,R,FF,4-Seam Fastball,94.1,92.3,2251,hit_into_play_score,105.1,31,home_run
6/30/2018,39,1,L,FF,4-Seam Fastball,94.8,92.9,2342,hit_into_play_no_out,99.9,15,single
6/30/2018,40,1,R,FF,4-Seam Fastball,93.8,91.9,2236,called_strike,null,null,null
6/30/2018,40,2,R,FF,4-Seam Fastball,92.8,90.4,2214,ball,null,null,null
6/30/2018,40,3,R,FF,4-Seam Fastball,93.2,92,2154,foul,null,null,null
6/30/2018,40,4,R,KC,Knuckle Curve,81.5,79.9,2682,ball,null,null,null
6/30/2018,40,5,R,FF,4-Seam Fastball,94.5,92.7,2180,hit_into_play,88.2,21,field_out
6/30/2018,41,1,L,FF,4-Seam Fastball,95.9,94,2258,foul,null,null,null
6/30/2018,41,2,L,KC,Knuckle Curve,80.3,78.3,2662,called_strike,null,null,null
6/30/2018,41,3,L,FF,4-Seam Fastball,97.8,96.3,2342,foul,null,null,null
6/30/2018,41,4,L,KC,Knuckle Curve,83.9,82.1,2833,foul,null,null,null
6/30/2018,41,5,L,KC,Knuckle Curve,83,81.1,2767,hit_into_play,102.2,41,field_out
6/30/2018,42,1,L,FF,4-Seam Fastball,97.2,95.2,2338,foul,null,null,null
6/30/2018,42,2,L,CH,Changeup,87.5,86,1932,swinging_strike,null,null,null
6/30/2018,42,3,L,FF,4-Seam Fastball,98.8,97.7,2222,foul,null,null,null
6/30/2018,42,4,L,KC,Knuckle Curve,85.1,83.1,2958,blocked_ball,null,null,null
6/30/2018,42,5,L,FF,4-Seam Fastball,98.8,96.6,2198,hit_into_play,97.8,32,field_out
6/30/2018,49,1,R,SL,Slider,83.6,82.1,2316,called_strike,null,null,null
6/30/2018,49,2,R,KC,Knuckle Curve,80.1,78.2,2610,foul,null,null,null
6/30/2018,49,3,R,SL,Slider,87.9,86.3,2384,ball,null,null,null
6/30/2018,49,4,R,FF,4-Seam Fastball,99.2,97.8,2183,swinging_strike,null,null,strikeout
6/30/2018,50,1,L,CH,Changeup,85,82.5,1678,called_strike,null,null,null
6/30/2018,50,2,L,CH,Changeup,85.1,82.9,1640,ball,null,null,null
6/30/2018,50,3,L,FF,4-Seam Fastball,98.8,97.2,2208,hit_into_play,112.9,12,field_out
6/30/2018,51,1,L,CH,Changeup,87.9,85.9,1809,ball,null,null,null
6/30/2018,51,2,L,CH,Changeup,86.7,84.9,1818,hit_into_play,80.8,-6,field_out
6/30/2018,56,1,R,FF,4-Seam Fastball,96.3,94.3,2143,hit_into_play,101.9,-12,field_out
6/30/2018,57,1,R,FF,4-Seam Fastball,97.6,95.2,2265,ball,null,null,null
6/30/2018,57,2,R,SL,Slider,86.1,84.4,2284,called_strike,null,null,null
6/30/2018,57,3,R,KC,Knuckle Curve,85.7,84,2724,called_strike,null,null,null
6/30/2018,57,4,R,FF,4-Seam Fastball,99.9,98.1,2291,swinging_strike,null,null,strikeout
6/30/2018,58,1,L,FF,4-Seam Fastball,97.1,95.6,2166,ball,null,null,null
6/30/2018,58,2,L,CH,Changeup,86.8,85,1850,called_strike,null,null,null
6/30/2018,58,3,L,KC,Knuckle Curve,82.4,80.8,2655,ball,null,null,null
6/30/2018,58,4,L,FF,4-Seam Fastball,96.2,94,2281,hit_into_play,102.5,-2,field_out
7/6/2018,7,1,L,FF,4-Seam Fastball,94.3,92.4,2192,called_strike,null,null,null
7/6/2018,7,2,L,KC,Knuckle Curve,78.5,76.6,2608,called_strike,null,null,null
7/6/2018,7,3,L,KC,Knuckle Curve,84.3,81.3,2871,ball,null,null,null
7/6/2018,7,4,L,FF,4-Seam Fastball,96.2,93.7,2259,foul,null,null,null
7/6/2018,7,5,L,FF,4-Seam Fastball,97.1,95,2246,hit_into_play_no_out,82.8,-45,field_error
7/6/2018,8,1,R,FF,4-Seam Fastball,94.8,93.5,2133,foul,null,null,null
7/6/2018,8,2,R,SL,Slider,86,84.5,2397,foul,null,null,null
7/6/2018,8,3,R,FF,4-Seam Fastball,97.7,96,2257,ball,null,null,null
7/6/2018,8,4,R,KC,Knuckle Curve,82.6,80.1,2872,hit_into_play,81.9,18,field_out
7/6/2018,9,1,L,FF,4-Seam Fastball,95.6,93.5,2217,called_strike,null,null,null
7/6/2018,9,2,L,FF,4-Seam Fastball,96.3,94.2,2116,ball,null,null,null
7/6/2018,9,3,L,CH,Changeup,86.2,84.9,1512,called_strike,null,null,null
7/6/2018,9,4,L,FF,4-Seam Fastball,98.2,96.4,2273,foul,null,null,null
7/6/2018,9,5,L,FF,4-Seam Fastball,97.2,95.3,2228,foul,null,null,null
7/6/2018,9,6,L,KC,Knuckle Curve,82.4,80,2891,hit_into_play,76.1,-25,field_out
7/6/2018,15,1,R,FF,4-Seam Fastball,94.4,92.3,2275,ball,null,null,null
7/6/2018,15,2,R,FF,4-Seam Fastball,94.2,92.6,2182,called_strike,null,null,null
7/6/2018,15,3,R,SL,Slider,85.6,84.1,2455,foul,null,null,null
7/6/2018,15,4,R,FF,4-Seam Fastball,97.3,95.6,2241,hit_into_play,110.8,-10,field_out
7/6/2018,16,1,L,FF,4-Seam Fastball,95.3,93,2313,called_strike,null,null,null
7/6/2018,16,2,L,FT,2-Seam Fastball,94.2,92.2,2315,ball,null,null,null
7/6/2018,16,3,L,FF,4-Seam Fastball,95.7,93.6,2326,foul,null,null,null
7/6/2018,16,4,L,FF,4-Seam Fastball,97.6,95.9,2222,ball,null,null,null
7/6/2018,16,5,L,CH,Changeup,82.8,81.1,1692,foul,null,null,null
7/6/2018,16,6,L,KC,Knuckle Curve,84,80.4,2882,ball,null,null,null
7/6/2018,16,7,L,FF,4-Seam Fastball,95.6,94.4,2195,foul,null,null,null
7/6/2018,16,8,L,FF,4-Seam Fastball,96.8,94.8,2283,hit_into_play,85.6,-28,field_out
7/6/2018,17,1,R,SL,Slider,84.9,83.4,2429,ball,null,null,null
7/6/2018,17,2,R,FF,4-Seam Fastball,95.3,93.9,2226,called_strike,null,null,null
7/6/2018,17,3,R,FF,4-Seam Fastball,95.4,93.5,2262,foul,null,null,null
7/6/2018,17,4,R,KC,Knuckle Curve,82,79.8,2830,ball,null,null,null
7/6/2018,17,5,R,SL,Slider,86.4,84.8,2484,swinging_strike,null,null,strikeout
7/6/2018,22,1,L,FF,4-Seam Fastball,94.4,92.7,2199,called_strike,null,null,null
7/6/2018,22,2,L,KC,Knuckle Curve,80,77.5,2693,called_strike,null,null,null
7/6/2018,22,3,L,FF,4-Seam Fastball,95.1,93.5,2140,ball,null,null,null
7/6/2018,22,4,L,CH,Changeup,85.5,84,1639,ball,null,null,null
7/6/2018,22,5,L,FF,4-Seam Fastball,96.6,95.1,2174,foul,null,null,null
7/6/2018,22,6,L,FF,4-Seam Fastball,96.7,95.1,2215,hit_into_play,82.9,-21,field_out
7/6/2018,23,1,L,FF,4-Seam Fastball,95.1,94.1,2277,called_strike,null,null,null
7/6/2018,23,2,L,FF,4-Seam Fastball,93.4,92,2225,ball,null,null,null
7/6/2018,23,3,L,CH,Changeup,84.3,83,1612,ball,null,null,null
7/6/2018,23,4,L,FF,4-Seam Fastball,96,94,2231,hit_into_play,88.3,57,field_out
7/6/2018,24,1,R,FF,4-Seam Fastball,95.6,93.4,2229,ball,null,null,null
7/6/2018,24,2,R,FF,4-Seam Fastball,94.7,92.7,2248,called_strike,null,null,null
7/6/2018,24,3,R,CH,Changeup,83.8,82,1643,swinging_strike,null,null,null
7/6/2018,24,4,R,FF,4-Seam Fastball,97,95.2,2265,foul,null,null,null
7/6/2018,24,5,R,KC,Knuckle Curve,83.2,80.9,2830,foul,null,null,null
7/6/2018,24,6,R,SL,Slider,87.2,85.8,2413,ball,null,null,null
7/6/2018,24,7,R,FF,4-Seam Fastball,97.2,95.8,2206,foul,null,null,null
7/6/2018,24,8,R,SL,Slider,89.3,87.8,2533,swinging_strike,null,null,strikeout
7/6/2018,28,1,L,CH,Changeup,83.1,81.2,1511,called_strike,null,null,null
7/6/2018,28,2,L,FF,4-Seam Fastball,94.2,92.2,2182,swinging_strike,null,null,null
7/6/2018,28,3,L,FF,4-Seam Fastball,96.8,94.9,2288,foul,null,null,null
7/6/2018,28,4,L,KC,Knuckle Curve,83.5,81.3,2824,foul,null,null,null
7/6/2018,28,5,L,FF,4-Seam Fastball,96.2,94.4,2309,ball,null,null,null
7/6/2018,28,6,L,KC,Knuckle Curve,82.6,80.2,2893,foul,null,null,null
7/6/2018,28,7,L,CH,Changeup,83.7,82,1504,hit_into_play,84.7,10,field_out
7/6/2018,29,1,R,FF,4-Seam Fastball,95.7,94.3,2210,called_strike,null,null,null
7/6/2018,29,2,R,SL,Slider,87.6,85.8,2572,swinging_strike,null,null,null
7/6/2018,29,3,R,FF,4-Seam Fastball,96.8,95,2354,hit_into_play_no_out,101.1,16,single
7/6/2018,30,1,L,FF,4-Seam Fastball,92.2,90.6,2275,ball,null,null,null
7/6/2018,30,2,L,FF,4-Seam Fastball,95.2,93.2,2262,foul,null,null,null
7/6/2018,30,3,L,SL,Slider,83.9,82.4,2551,foul,null,null,null
7/6/2018,30,4,L,FF,4-Seam Fastball,97.3,95,2092,ball,null,null,null
7/6/2018,30,5,L,KC,Knuckle Curve,82.7,80.4,2856,hit_into_play_no_out,96.8,12,single
7/6/2018,31,1,R,FF,4-Seam Fastball,96.6,94.4,2261,foul,null,null,null
7/6/2018,31,2,R,SL,Slider,86.9,85.1,2438,swinging_strike_blocked,null,null,null
7/6/2018,31,3,R,SL,Slider,87.3,85.8,2486,swinging_strike_blocked,null,null,strikeout
7/6/2018,32,1,L,FF,4-Seam Fastball,96.3,94.3,2325,foul,null,null,null
7/6/2018,32,2,L,SL,Slider,86.7,84.4,2438,blocked_ball,null,null,null
7/6/2018,32,3,L,KC,Knuckle Curve,81.1,78.7,2763,called_strike,null,null,null
7/6/2018,32,4,L,FF,4-Seam Fastball,96.8,94.9,2270,ball,null,null,null
7/6/2018,32,5,L,KC,Knuckle Curve,85.1,83.2,2508,swinging_strike,null,null,strikeout
7/6/2018,38,1,R,KC,Knuckle Curve,77.8,74.7,2698,called_strike,null,null,null
7/6/2018,38,2,R,KC,Knuckle Curve,81,77.9,2724,swinging_strike,null,null,null
7/6/2018,38,3,R,KC,Knuckle Curve,82.9,80.2,2966,hit_into_play,67.3,-30,field_out
7/6/2018,39,1,L,KC,Knuckle Curve,83.2,82,2454,called_strike,null,null,null
7/6/2018,39,2,L,FF,4-Seam Fastball,96.9,94.9,2179,hit_into_play,74.7,-26,field_out
7/6/2018,40,1,L,FF,4-Seam Fastball,95.6,93.6,2188,ball,null,null,null
7/6/2018,40,2,L,FF,4-Seam Fastball,94.7,93,2215,ball,null,null,null
7/6/2018,40,3,L,FF,4-Seam Fastball,95.2,93.3,2252,called_strike,null,null,null
7/6/2018,40,4,L,KC,Knuckle Curve,82.2,80.4,2430,called_strike,null,null,null
7/6/2018,40,5,L,FF,4-Seam Fastball,96.1,94.6,2285,hit_into_play_no_out,97,2,single
7/6/2018,41,1,R,FF,4-Seam Fastball,94.9,93.4,2087,ball,null,null,null
7/6/2018,41,2,R,SL,Slider,82.9,81.3,2562,ball,null,null,null
7/6/2018,41,3,R,FF,4-Seam Fastball,95.8,93.7,2158,foul,null,null,null
7/6/2018,41,4,R,FF,4-Seam Fastball,93,91.9,2210,hit_into_play,71,-30,field_out
7/6/2018,49,1,L,FF,4-Seam Fastball,92.7,90,2127,swinging_strike,null,null,null
7/6/2018,49,2,L,FF,4-Seam Fastball,94.3,91.9,2115,foul,null,null,null
7/6/2018,49,3,L,KC,Knuckle Curve,81.3,79,2594,ball,null,null,null
7/6/2018,49,4,L,FF,4-Seam Fastball,93.8,92.4,2052,hit_into_play_no_out,87.1,-5,single
7/6/2018,50,1,R,FT,2-Seam Fastball,91.6,90,2197,foul,null,null,null
7/6/2018,50,3,R,KC,Knuckle Curve,86.2,84.7,2513,foul,null,null,null
7/6/2018,50,4,R,SL,Slider,86,84.3,2568,ball,null,null,null
7/6/2018,50,5,R,FF,4-Seam Fastball,96.9,95,2248,foul,null,null,null
7/6/2018,50,6,R,SL,Slider,86.1,84.8,2601,hit_into_play,82.9,-21,field_out
7/6/2018,51,1,L,FF,4-Seam Fastball,96.6,94.9,2247,ball,null,null,null
7/6/2018,51,2,L,FF,4-Seam Fastball,94.7,93.1,2241,foul,null,null,null
7/6/2018,51,3,L,FF,4-Seam Fastball,96.9,95.1,2293,called_strike,null,null,null
7/6/2018,51,4,L,FF,4-Seam Fastball,97.6,96.3,2306,ball,null,null,null
7/6/2018,51,5,L,SL,Slider,84.9,82.7,2517,blocked_ball,null,null,null
7/6/2018,51,6,L,FF,4-Seam Fastball,95.4,93.5,2107,hit_into_play_score,102.9,23,home_run
7/6/2018,52,1,R,FF,4-Seam Fastball,95.7,93.7,2241,ball,null,null,null
7/6/2018,52,2,R,CH,Changeup,80.9,78.7,1785,ball,null,null,null
7/6/2018,52,3,R,SL,Slider,84.3,82.9,2408,swinging_strike,null,null,null
7/6/2018,52,4,R,FF,4-Seam Fastball,95.1,92.9,2183,ball,null,null,null
7/6/2018,52,5,R,FF,4-Seam Fastball,95.6,94,2231,foul,null,null,null
7/6/2018,52,6,R,SL,Slider,84.4,83.2,2491,foul,null,null,null
7/6/2018,52,7,R,SL,Slider,87.1,85.5,2487,swinging_strike,null,null,strikeout
7/11/2018,1,1,L,FF,4-Seam Fastball,95,93.6,2210,ball,null,null,null
7/11/2018,1,2,L,FF,4-Seam Fastball,94.2,92.9,2266,foul,null,null,null
7/11/2018,1,3,L,FF,4-Seam Fastball,95.1,93.8,2036,foul,null,null,null
7/11/2018,1,4,L,KC,Knuckle Curve,82.9,81,2786,foul,null,null,null
7/11/2018,1,5,L,FT,2-Seam Fastball,97.1,96.4,2146,foul,null,null,null
7/11/2018,1,6,L,KC,Knuckle Curve,83.5,82.2,2743,swinging_strike_blocked,null,null,strikeout
7/11/2018,2,1,R,FF,4-Seam Fastball,96.6,95.8,2028,foul_tip,null,null,null
7/11/2018,2,2,R,FF,4-Seam Fastball,96.6,95.3,2228,ball,null,null,null
7/11/2018,2,3,R,FT,2-Seam Fastball,94.2,93.1,2097,ball,null,null,null
7/11/2018,2,4,R,CH,Changeup,87.8,86.9,1715,hit_into_play_score,108.9,22,home_run
7/11/2018,3,1,L,FF,4-Seam Fastball,97.3,96,2293,hit_into_play,82.9,-21,field_out
7/11/2018,4,1,R,FF,4-Seam Fastball,96.6,95.2,2266,called_strike,null,null,null
7/11/2018,4,2,R,FF,4-Seam Fastball,96.7,94.7,2130,ball,null,null,null
7/11/2018,4,3,R,SL,Slider,86.4,84.8,2303,swinging_strike,null,null,null
7/11/2018,4,4,R,FF,4-Seam Fastball,98.4,98,2157,foul,null,null,null
7/11/2018,4,5,R,KC,Knuckle Curve,85,83.6,2703,ball,null,null,null
7/11/2018,4,6,R,FF,4-Seam Fastball,98.4,97.3,2155,foul,null,null,null
7/11/2018,4,7,R,SL,Slider,87.4,86.8,2449,foul,null,null,null
7/11/2018,4,8,R,FF,4-Seam Fastball,98.2,97.2,2347,ball,null,null,null
7/11/2018,4,9,R,FF,4-Seam Fastball,96.4,95,2300,hit_into_play_no_out,102.1,5,single
7/11/2018,5,1,L,FF,4-Seam Fastball,96.3,95.2,2158,called_strike,null,null,null
7/11/2018,5,2,L,FF,4-Seam Fastball,96.6,95.1,2373,ball,null,null,null
7/11/2018,5,3,L,FF,4-Seam Fastball,96.1,95.1,1997,ball,null,null,null
7/11/2018,5,4,L,FF,4-Seam Fastball,95.2,93.8,2157,ball,null,null,null
7/11/2018,5,5,L,FF,4-Seam Fastball,97.4,96.1,2217,hit_into_play,106.9,2,field_out
7/11/2018,15,1,L,FF,4-Seam Fastball,92.8,91.7,2213,called_strike,null,null,null
7/11/2018,15,2,L,FF,4-Seam Fastball,94.2,92.6,2186,ball,null,null,null
7/11/2018,15,3,L,KC,Knuckle Curve,80.3,78.9,2654,ball,null,null,null
7/11/2018,15,4,L,FF,4-Seam Fastball,93.9,93,2320,ball,null,null,null
7/11/2018,15,5,L,FF,4-Seam Fastball,95.1,94,2269,hit_into_play,85.3,-31,field_out
7/11/2018,16,1,L,FF,4-Seam Fastball,96.2,95.5,2313,ball,null,null,null
7/11/2018,16,2,L,FF,4-Seam Fastball,95.5,94.8,2271,called_strike,null,null,null
7/11/2018,16,3,L,SL,Slider,81.5,80.7,2383,swinging_strike,null,null,null
7/11/2018,16,4,L,KC,Knuckle Curve,82,80.3,2770,called_strike,null,null,strikeout
